,County,State
0,ACCOMACK,VA
1,ADAMS,PA
2,ALLEN,KY
3,AMELIA,VA
4,ARLINGTON,VA
5,AUGLAIZE,OH
6,BARBOUR,WV
7,BARREN,KY
8,BATH,KY
9,BEDFORD,PA
10,BEDFORD,VA
11,BLAND,VA
12,BOONE,WV
13,BRACKEN,KY
14,BRAXTON,WV
15,BREATHITT,KY
16,BRECKINRIDGE,KY
17,BUCKINGHAM,VA
18,BUTLER,PA
19,CABELL,WV
20,CAMERON,PA
21,CARBON,PA
22,CAROLINE,VA
23,CARROLL,OH
24,CHRISTIAN,KY
25,CLARION,PA
26,COLONIAL HEIGHTS CITY,VA
27,DANVILLE CITY,VA
28,DEFIANCE,OH
29,DICKENSON,VA
30,DODDRIDGE,WV
31,ERIE,OH
32,ESSEX,VA
33,ADAIR,KY
34,ALBEMARLE,VA
35,ALLEGHANY,VA
36,AMHERST,VA
37,AUGUSTA,VA
38,BATH,VA
39,BELMONT,OH
40,BOYLE,KY
41,BUCHANAN,VA
42,CALLOWAY,KY
43,CAMPBELL,VA
44,CENTRE,PA
45,CLARK,KY
46,CLARKE,VA
47,CLINTON,KY
48,COSHOCTON,OH
49,CRAIG,VA
50,CUMBERLAND,KY
51,DINWIDDIE,VA
52,ELLIOTT,KY
53,FAIRFAX CITY,VA
54,ANDERSON,KY
55,BOTETOURT,VA
56,CHARLOTTE,VA
57,CUMBERLAND,PA
58,ESTILL,KY
59,BROOKE,WV
60,BUTLER,KY
61,CLARK,OH
62,CLAY,WV
63,BALLARD,KY
64,CALDWELL,KY
65,FALLS CHURCH CITY,VA
66,EDMONSON,KY
67,APPOMATTOX,VA
68,FAYETTE,OH
69,FLOYD,KY
70,FLOYD,VA
71,FLUVANNA,VA
72,FULTON,KY
73,FULTON,PA
74,GALLIA,OH
75,GOOCHLAND,VA
76,GRANT,KY
77,GRAVES,KY
78,GRAYSON,KY
79,GRAYSON,VA
80,GREENBRIER,WV
81,HALIFAX,VA
82,HAMPTON CITY,VA
83,HANOVER,VA
84,HARRISON,WV
85,HARRISONBURG CITY,VA
86,HART,KY
87,HENDERSON,KY
88,HOLMES,OH
89,HUNTINGDON,PA
90,INDIANA,PA
91,JACKSON,OH
92,JACKSON,WV
93,JEFFERSON,OH
94,JEFFERSON,PA
95,JEFFERSON,WV
96,JOHNSON,KY
97,KING GEORGE,VA
98,KING WILLIAM,VA
99,KNOTT,KY
100,LACKAWANNA,PA
101,LOGAN,KY
102,LOGAN,OH
103,LOUDOUN,VA
104,LOUISA,VA
105,FLEMING,KY
106,FRANKLIN CITY,VA
107,FREDERICKSBURG CITY,VA
108,FULTON,OH
109,GARRARD,KY
110,GREENUP,KY
111,HANCOCK,WV
112,HIGHLAND,OH
113,HOPEWELL CITY,VA
114,LESLIE,KY
115,LETCHER,KY
116,LEWIS,KY
117,LINCOLN,KY
118,LIVINGSTON,KY
119,LORAIN,OH
120,FAYETTE,WV
121,HOCKING,OH
122,JUNIATA,PA
123,LEE,VA
124,LYCOMING,PA
125,LYNCHBURG CITY,VA
126,MADISON,VA
127,MAGOFFIN,KY
128,MARTIN,KY
129,MASON,WV
130,MCCRACKEN,KY
131,MCCREARY,KY
132,MCKEAN,PA
133,MENIFEE,KY
134,MERCER,OH
135,HENRY,OH
136,ISLE OF WIGHT,VA
137,MARION,KY
138,MEIGS,OH
139,MERCER,KY
140,GALLATIN,KY
141,LEXINGTON CITY,VA
142,LANCASTER,VA
143,MATHEWS,VA
144,MEDINA,OH
145,MINERAL,WV
146,MONTGOMERY,PA
147,MORROW,OH
148,NELSON,VA
149,NEW KENT,VA
150,NICHOLAS,WV
151,NORTHUMBERLAND,PA
152,OHIO,WV
153,OTTAWA,OH
154,PAGE,VA
155,PIKE,OH
156,PIKE,PA
157,MIDDLESEX,VA
158,MONROE,KY
159,MORGAN,KY
160,NELSON,KY
161,NOBLE,OH
162,NORFOLK CITY,VA
163,OHIO,KY
164,OWSLEY,KY
165,PATRICK,VA
166,PAULDING,OH
167,POWELL,KY
168,POWHATAN,VA
169,RITCHIE,WV
170,ROANE,WV
171,ROCKINGHAM,VA
172,ROSS,OH
173,MEADE,KY
174,PITTSYLVANIA,VA
175,PREBLE,OH
176,PRESTON,WV
177,PRINCE EDWARD,VA
178,RAPPAHANNOCK,VA
179,RICHMOND,VA
180,ROCKCASTLE,KY
181,PERRY,PA
182,PUTNAM,OH
183,RUSSELL,KY
184,SANDUSKY,OH
185,SHENANDOAH,VA
186,SIMPSON,KY
187,SMYTH,VA
188,SOMERSET,PA
189,SOUTHAMPTON,VA
190,NICHOLAS,KY
191,PUTNAM,WV
192,NORTON CITY,VA
