,County,State
0,ADAMS,OH
1,ARMSTRONG,PA
2,ASHLAND,OH
3,ASHTABULA,OH
4,ATHENS,OH
5,BELL,KY
6,BERKELEY,WV
7,BERKS,PA
8,BOONE,KY
9,BROWN,OH
10,BUCKS,PA
11,BULLITT,KY
12,BUTLER,OH
13,CAMBRIA,PA
14,CARROLL,KY
15,CHESTER,PA
16,CHESTERFIELD,VA
17,CLERMONT,OH
18,CLINTON,OH
19,COLUMBIANA,OH
20,CRAWFORD,OH
21,CRAWFORD,PA
22,DAUPHIN,PA
23,DELAWARE,OH
24,FAIRFAX,VA
25,ALLEN,OH
26,BEAVER,PA
27,BOYD,KY
28,CAMPBELL,KY
29,CULPEPER,VA
30,FAIRFIELD,OH
31,BLAIR,PA
32,BRADFORD,PA
33,FAUQUIER,VA
34,FAYETTE,PA
35,FRANKLIN,PA
36,FREDERICK,VA
37,GILES,VA
38,GLOUCESTER,VA
39,GREENE,OH
40,GUERNSEY,OH
41,HANCOCK,OH
42,HENRICO,VA
43,HENRY,VA
44,HURON,OH
45,KENTON,KY
46,KNOX,KY
47,LAKE,OH
48,LAUREL,KY
49,LEBANON,PA
50,LEHIGH,PA
51,LICKING,OH
52,LOGAN,WV
53,HARLAN,KY
54,HARRISON,KY
55,JESSAMINE,KY
56,KANAWHA,WV
57,LAWRENCE,PA
58,HARDIN,KY
59,LUCAS,OH
60,LUZERNE,PA
61,MADISON,KY
62,MARION,WV
63,MASON,KY
64,LAWRENCE,OH
65,MECKLENBURG,VA
66,MERCER,PA
67,MONROE,PA
68,MONTGOMERY,VA
69,MORGAN,WV
70,NORTHAMPTON,PA
71,ORANGE,VA
72,PIKE,KY
73,MERCER,WV
74,MIAMI,OH
75,MONTGOMERY,KY
76,PICKAWAY,OH
77,PRINCE WILLIAM,VA
78,PULASKI,KY
79,PULASKI,VA
80,RALEIGH,WV
81,RICHLAND,OH
82,ROWAN,KY
83,RUSSELL,VA
84,SCIOTO,OH
85,MONONGALIA,WV
86,PERRY,KY
87,ROANOKE,VA
88,SCHUYLKILL,PA
89,SCOTT,VA
90,SENECA,OH
91,SHELBY,OH
92,SPOTSYLVANIA,VA
93,SUMMIT,OH
94,TAZEWELL,VA
95,TRUMBULL,OH
96,UNION,OH
97,STAFFORD,VA
98,WARREN,VA
99,WASHINGTON,PA
100,WARREN,OH
101,WASHINGTON,OH
102,WAYNE,OH
103,WESTMORELAND,PA
104,WHITLEY,KY
105,WOOD,OH
106,YORK,PA
107,WISE,VA
