,County,State
0,ADAMS,OH
1,BARBOUR,WV
2,BEDFORD,PA
3,BEDFORD,VA
4,BLAND,VA
5,BRACKEN,KY
6,BREATHITT,KY
7,CASEY,KY
8,CHARLOTTESVILLE CITY,VA
9,COLONIAL HEIGHTS CITY,VA
10,COLUMBIA,PA
11,CRAWFORD,PA
12,CRITTENDEN,KY
13,DANVILLE CITY,VA
14,DODDRIDGE,WV
15,AMHERST,VA
16,BOYLE,KY
17,BRISTOL,VA
18,BUCHANAN,VA
19,BUENA VISTA CITY,VA
20,CALLOWAY,KY
21,CENTRE,PA
22,CHAMPAIGN,OH
23,CLARKE,VA
24,DINWIDDIE,VA
25,FAIRFAX CITY,VA
26,CHARLOTTE,VA
27,EMPORIA CITY,VA
28,BROOKE,WV
29,CLAY,WV
30,BALLARD,KY
31,CALDWELL,KY
32,APPOMATTOX,VA
33,FAYETTE,OH
34,FRANKLIN,PA
35,FRANKLIN,VA
36,FULTON,PA
37,GOOCHLAND,VA
38,GRAYSON,KY
39,GREENE,PA
40,HARRISON,WV
41,HENDERSON,KY
42,HOLMES,OH
43,HURON,OH
44,JEFFERSON,WV
45,KING GEORGE,VA
46,KING WILLIAM,VA
47,KNOX,OH
48,FREDERICKSBURG CITY,VA
49,FULTON,OH
50,HOPEWELL CITY,VA
51,LINCOLN,KY
52,HOCKING,OH
53,JUNIATA,PA
54,LEE,VA
55,LUNENBURG,VA
56,MAGOFFIN,KY
57,MASON,WV
58,MERCER,OH
59,FOREST,PA
60,MARSHALL,KY
61,MCLEAN,KY
62,LARUE,KY
63,LEXINGTON CITY,VA
64,HIGHLAND,VA
65,MONROE,OH
66,MORGAN,OH
67,NELSON,VA
68,NEWPORT NEWS CITY,VA
69,NICHOLAS,WV
70,OHIO,WV
71,OTTAWA,OH
72,PIKE,PA
73,MIDDLESEX,VA
74,NELSON,KY
75,OHIO,KY
76,OWSLEY,KY
77,PICKAWAY,OH
78,RITCHIE,WV
79,ROANE,WV
80,MEADE,KY
81,PITTSYLVANIA,VA
82,RAPPAHANNOCK,VA
83,ROBERTSON,KY
84,ROCKCASTLE,KY
85,SMYTH,VA
86,SOUTHAMPTON,VA
87,NOTTOWAY,VA
88,STAUNTON CITY,VA
89,UNION,PA
90,WARREN,PA
91,SHELBY,KY
92,SUFFOLK CITY,VA
93,SUMMERS,WV
94,SUSQUEHANNA,PA
95,TRIGG,KY
96,TUCKER,WV
97,TYLER,WV
98,WYOMING,WV
99,TODD,KY
100,WAYNESBORO CITY,VA
101,TIOGA,PA
102,WILLIAMS,OH
103,GILMER,WV
104,HAMPSHIRE,WV
105,NORTHAMPTON,VA
106,WEBSTER,WV
107,UNION,KY
108,KING AND QUEEN,VA
109,LINCOLN,WV
