,County,State
0,ARLINGTON,VA
1,ASHTABULA,OH
2,ATHENS,OH
3,BELL,KY
4,BERKS,PA
5,BOONE,KY
6,BUCKS,PA
7,BULLITT,KY
8,BUTLER,OH
9,CABELL,WV
10,CAMBRIA,PA
11,CHESAPEAKE CITY,VA
12,CHESTER,PA
13,CHESTERFIELD,VA
14,CLERMONT,OH
15,CRAWFORD,OH
16,DAUPHIN,PA
17,DELAWARE,OH
18,ERIE,PA
19,FAIRFAX,VA
20,ALLEN,OH
21,BEAVER,PA
22,BELMONT,OH
23,BOYD,KY
24,CULPEPER,VA
25,FAIRFIELD,OH
26,BLAIR,PA
27,FAYETTE,KY
28,FAUQUIER,VA
29,FREDERICK,VA
30,GILES,VA
31,GREENE,OH
32,HAMPTON CITY,VA
33,HANOVER,VA
34,HARDIN,OH
35,HARRISON,WV
36,HENRICO,VA
37,HOPKINS,KY
38,HURON,OH
39,JACKSON,OH
40,JOHNSON,KY
41,KENTON,KY
42,LACKAWANNA,PA
43,LAKE,OH
44,LEBANON,PA
45,LEHIGH,PA
46,LICKING,OH
47,LOUDOUN,VA
48,JESSAMINE,KY
49,KANAWHA,WV
50,LAWRENCE,PA
51,LUCAS,OH
52,LUZERNE,PA
53,LYCOMING,PA
54,LYNCHBURG CITY,VA
55,MADISON,KY
56,MAHONING,OH
57,MARION,OH
58,MARION,WV
59,MARSHALL,WV
60,MERCER,OH
61,MADISON,OH
62,MEDINA,OH
63,MONROE,PA
64,NICHOLAS,WV
65,OHIO,WV
66,PAGE,VA
67,PIKE,KY
68,PORTAGE,OH
69,PORTSMOUTH CITY,VA
70,MERCER,WV
71,MIAMI,OH
72,MONTGOMERY,KY
73,NORFOLK CITY,VA
74,PICKAWAY,OH
75,POWELL,KY
76,PRINCE WILLIAM,VA
77,PULASKI,VA
78,RALEIGH,WV
79,RICHLAND,OH
80,ROSS,OH
81,ROWAN,KY
82,PERRY,KY
83,RICHMOND,VA
84,ROANOKE,VA
85,SCHUYLKILL,PA
86,SENECA,OH
87,SHELBY,OH
88,SHENANDOAH,VA
89,SPOTSYLVANIA,VA
90,SCOTT,KY
91,SUMMIT,OH
92,TAZEWELL,VA
93,TRUMBULL,OH
94,VIRGINIA BEACH CITY,VA
95,STAFFORD,VA
96,WARREN,VA
97,WASHINGTON,PA
98,SUFFOLK CITY,VA
99,WARREN,OH
100,WASHINGTON,OH
101,WASHINGTON,VA
102,WOOD,OH
103,WYTHE,VA
104,WINCHESTER CITY,VA
105,WISE,VA
106,LEWIS,WV
