,County,State
0,ACCOMACK,VA
1,ADAMS,PA
2,ALEXANDRIA CITY,VA
3,ARLINGTON,VA
4,ARMSTRONG,PA
5,AUGLAIZE,OH
6,BARREN,KY
7,BLAND,VA
8,BOONE,KY
9,BOONE,WV
10,BRACKEN,KY
11,BRAXTON,WV
12,BREATHITT,KY
13,BUCKINGHAM,VA
14,BULLITT,KY
15,CABELL,WV
16,CAMBRIA,PA
17,CAMERON,PA
18,CAROLINE,VA
19,CARROLL,KY
20,CARROLL,OH
21,CASEY,KY
22,CHESAPEAKE CITY,VA
23,CLARION,PA
24,CLEARFIELD,PA
25,CLINTON,OH
26,COLONIAL HEIGHTS CITY,VA
27,CRAWFORD,PA
28,CRITTENDEN,KY
29,DAVIESS,KY
30,DICKENSON,VA
31,DODDRIDGE,WV
32,ESSEX,VA
33,ALLEGHANY,VA
34,AMHERST,VA
35,AUGUSTA,VA
36,BATH,VA
37,BOURBON,KY
38,BRISTOL,VA
39,BUCHANAN,VA
40,CALLOWAY,KY
41,CAMPBELL,VA
42,CARROLL,VA
43,CENTRE,PA
44,CHAMPAIGN,OH
45,CLARKE,VA
46,CLINTON,KY
47,CLINTON,PA
48,COSHOCTON,OH
49,CUMBERLAND,KY
50,CUMBERLAND,VA
51,DARKE,OH
52,DINWIDDIE,VA
53,ELLIOTT,KY
54,FAIRFAX CITY,VA
55,ANDERSON,KY
56,BEDFORD CITY,VA
57,BOTETOURT,VA
58,BRADFORD,PA
59,CHARLOTTE,VA
60,CUMBERLAND,PA
61,ELK,PA
62,EMPORIA CITY,VA
63,CARLISLE,KY
64,CLARK,OH
65,CALDWELL,KY
66,FALLS CHURCH CITY,VA
67,EDMONSON,KY
68,FAUQUIER,VA
69,APPOMATTOX,VA
70,FLOYD,KY
71,FLOYD,VA
72,FRANKLIN,VA
73,FULTON,PA
74,GALAX CITY,VA
75,GALLIA,OH
76,GEAUGA,OH
77,GILES,VA
78,GLOUCESTER,VA
79,GRANT,KY
80,GRAVES,KY
81,GRAYSON,KY
82,GRAYSON,VA
83,GREENBRIER,WV
84,GREENE,PA
85,HALIFAX,VA
86,HAMPTON CITY,VA
87,HARDIN,OH
88,HARDY,WV
89,HARRISONBURG CITY,VA
90,HENRY,VA
91,HOLMES,OH
92,HUNTINGDON,PA
93,INDIANA,PA
94,JACKSON,OH
95,JACKSON,WV
96,JAMES CITY,VA
97,JEFFERSON,PA
98,JOHNSON,KY
99,KENTON,KY
100,KNOX,KY
101,KNOX,OH
102,LOGAN,KY
103,LOGAN,OH
104,LOUISA,VA
105,FRANKLIN CITY,VA
106,FULTON,OH
107,GREEN,KY
108,GREENSVILLE,VA
109,HANCOCK,WV
110,HENRY,KY
111,HOPEWELL CITY,VA
112,LAWRENCE,KY
113,LAWRENCE,PA
114,LEE,KY
115,LESLIE,KY
116,LEWIS,KY
117,LINCOLN,KY
118,LIVINGSTON,KY
119,LORAIN,OH
120,FAYETTE,WV
121,HARDIN,KY
122,HOCKING,OH
123,JUNIATA,PA
124,LEE,VA
125,LYON,KY
126,MARION,WV
127,MARSHALL,WV
128,MARTINSVILLE CITY,VA
129,MASON,KY
130,MASON,WV
131,MCCREARY,KY
132,MCKEAN,PA
133,MENIFEE,KY
134,FOREST,PA
135,HENRY,OH
136,MARION,KY
137,MARSHALL,KY
138,MECKLENBURG,VA
139,MERCER,KY
140,GALLATIN,KY
141,HIGHLAND,VA
142,LANCASTER,VA
143,MATHEWS,VA
144,MINERAL,WV
145,MONROE,OH
146,MONTGOMERY,PA
147,MONTOUR,PA
148,MORGAN,OH
149,MORGAN,WV
150,MORROW,OH
151,MUHLENBERG,KY
152,NELSON,VA
153,NEW KENT,VA
154,NORTHUMBERLAND,PA
155,OTTAWA,OH
156,OWEN,KY
157,PENDLETON,KY
158,PETERSBURG CITY,VA
159,PIKE,OH
160,PIKE,PA
161,PORTSMOUTH CITY,VA
162,MIAMI,OH
163,MONROE,KY
164,MONTGOMERY,KY
165,MORGAN,KY
166,NELSON,KY
167,NORFOLK CITY,VA
168,OHIO,KY
169,PICKAWAY,OH
170,POCAHONTAS,WV
171,POWHATAN,VA
172,PULASKI,KY
173,PULASKI,VA
174,ROCKBRIDGE,VA
175,ROCKINGHAM,VA
176,RUSSELL,VA
177,SALEM,VA
178,MEADE,KY
179,MIFFLIN,PA
180,MONONGALIA,WV
181,MONROE,WV
182,NORTHUMBERLAND,VA
183,PITTSYLVANIA,VA
184,POTTER,PA
185,PREBLE,OH
186,PRINCE GEORGE,VA
187,RAPPAHANNOCK,VA
188,RICHMOND,VA
189,ROANOKE,VA
190,METCALFE,KY
191,PERRY,PA
192,RUSSELL,KY
