,County,State
0,ADAMS,OH
1,ADAMS,PA
2,ALLEGHENY,PA
3,ALLEN,KY
4,ARMSTRONG,PA
5,ASHLAND,OH
6,ATHENS,OH
7,AUGLAIZE,OH
8,BARREN,KY
9,BATH,KY
10,BEDFORD,PA
11,BEDFORD,VA
12,BELL,KY
13,BERKELEY,WV
14,BERKS,PA
15,BOONE,KY
16,BREATHITT,KY
17,BRECKINRIDGE,KY
18,BROWN,OH
19,BUCKS,PA
20,BUTLER,OH
21,BUTLER,PA
22,CALHOUN,WV
23,CAMBRIA,PA
24,CARBON,PA
25,CARTER,KY
26,CASEY,KY
27,CHARLOTTESVILLE CITY,VA
28,CHESAPEAKE CITY,VA
29,CHESTER,PA
30,CHRISTIAN,KY
31,CLARION,PA
32,CLEARFIELD,PA
33,CLERMONT,OH
34,CLINTON,OH
35,COLUMBIA,PA
36,CRAWFORD,OH
37,CRAWFORD,PA
38,CRITTENDEN,KY
39,DANVILLE CITY,VA
40,DAUPHIN,PA
41,DAVIESS,KY
42,DELAWARE,PA
43,DICKENSON,VA
44,ERIE,PA
45,ADAIR,KY
46,ALBEMARLE,VA
47,ALLEGHANY,VA
48,ALLEN,OH
49,AMHERST,VA
50,AUGUSTA,VA
51,BATH,VA
52,BEAVER,PA
53,BELMONT,OH
54,BOURBON,KY
55,BOYLE,KY
56,BRISTOL,VA
57,BUCHANAN,VA
58,BUENA VISTA CITY,VA
59,CALLOWAY,KY
60,CAMPBELL,KY
61,CAMPBELL,VA
62,CENTRE,PA
63,CHAMPAIGN,OH
64,CLARK,KY
65,CLARKE,VA
66,CLAY,KY
67,CLINTON,KY
68,COSHOCTON,OH
69,CRAIG,VA
70,CUMBERLAND,KY
71,DARKE,OH
72,ELLIOTT,KY
73,FAIRFIELD,OH
74,BEDFORD CITY,VA
75,BLAIR,PA
76,BOTETOURT,VA
77,CHARLOTTE,VA
78,CUMBERLAND,PA
79,ESTILL,KY
80,BROOKE,WV
81,BUTLER,KY
82,CLARK,OH
83,BRUNSWICK,VA
84,CALDWELL,KY
85,EDMONSON,KY
86,APPOMATTOX,VA
87,FAYETTE,OH
88,FRANKLIN,OH
89,FRANKLIN,PA
90,FRANKLIN,VA
91,FREDERICK,VA
92,FULTON,PA
93,GALLIA,OH
94,GLOUCESTER,VA
95,GRAYSON,KY
96,GREENBRIER,WV
97,GREENE,OH
98,GREENE,PA
99,GREENE,VA
100,GUERNSEY,OH
101,HALIFAX,VA
102,HAMILTON,OH
103,HAMPTON CITY,VA
104,HANCOCK,OH
105,HARDIN,OH
106,HARDY,WV
107,HARRISONBURG CITY,VA
108,HART,KY
109,HENRY,VA
110,HOPKINS,KY
111,HUNTINGDON,PA
112,HURON,OH
113,INDIANA,PA
114,JACKSON,OH
115,JACKSON,WV
116,JAMES CITY,VA
117,JEFFERSON,PA
118,JEFFERSON,WV
119,JOHNSON,KY
120,KENTON,KY
121,KING GEORGE,VA
122,KNOTT,KY
123,KNOX,KY
124,LANCASTER,PA
125,LAUREL,KY
126,LEBANON,PA
127,LEHIGH,PA
128,LICKING,OH
129,LOGAN,OH
130,LOGAN,WV
131,LOUDOUN,VA
132,FLEMING,KY
133,FULTON,OH
134,GREEN,KY
135,GREENUP,KY
136,HARLAN,KY
137,HIGHLAND,OH
138,JACKSON,KY
139,LAWRENCE,KY
140,LEE,KY
141,LESLIE,KY
142,LEWIS,KY
143,LINCOLN,KY
144,LIVINGSTON,KY
145,FAYETTE,WV
146,HARDIN,KY
147,HOCKING,OH
148,JUNIATA,PA
149,LEE,VA
150,LUCAS,OH
151,LUNENBURG,VA
152,LYNCHBURG CITY,VA
153,LYON,KY
154,MADISON,KY
155,MADISON,VA
156,MAGOFFIN,KY
157,MARION,OH
158,MARSHALL,WV
