,County,State
0,ADAMS,OH
1,ALLEGHENY,PA
2,ARLINGTON,VA
3,ARMSTRONG,PA
4,ASHLAND,OH
5,ASHTABULA,OH
6,ATHENS,OH
7,BERKS,PA
8,BROWN,OH
9,BUCKS,PA
10,BUTLER,OH
11,BUTLER,PA
12,CAMBRIA,PA
13,CHESTER,PA
14,CHESTERFIELD,VA
15,CHRISTIAN,KY
16,CLERMONT,OH
17,COLUMBIANA,OH
18,CRAWFORD,OH
19,CRAWFORD,PA
20,DEFIANCE,OH
21,DELAWARE,OH
22,ERIE,OH
23,ERIE,PA
24,FAIRFAX,VA
25,ALLEN,OH
26,BEAVER,PA
27,BOYD,KY
28,BOYLE,KY
29,BUCHANAN,VA
30,CAMPBELL,KY
31,CARROLL,VA
32,CLARK,KY
33,CULPEPER,VA
34,FAIRFIELD,OH
35,BLAIR,PA
36,FAYETTE,KY
37,FAUQUIER,VA
38,FAYETTE,PA
39,FLOYD,KY
40,FRANKLIN,KY
41,FRANKLIN,PA
42,FREDERICK,VA
43,GALLIA,OH
44,GEAUGA,OH
45,GREENE,OH
46,HANCOCK,OH
47,HANOVER,VA
48,HARDIN,OH
49,HARRISON,WV
50,HENRICO,VA
51,HURON,OH
52,JACKSON,OH
53,JEFFERSON,KY
54,KENTON,KY
55,KNOX,KY
56,KNOX,OH
57,LACKAWANNA,PA
58,LANCASTER,PA
59,LEBANON,PA
60,LEHIGH,PA
61,LICKING,OH
62,LOGAN,OH
63,LOGAN,WV
64,LOUDOUN,VA
65,HARLAN,KY
66,HIGHLAND,OH
67,KANAWHA,WV
68,LAWRENCE,PA
69,LUCAS,OH
70,LYCOMING,PA
71,MAHONING,OH
72,MARION,OH
73,LAWRENCE,OH
74,MADISON,OH
75,MEDINA,OH
76,MONROE,PA
77,MONTGOMERY,PA
78,NICHOLAS,WV
79,PORTAGE,OH
80,PATRICK,VA
81,PRINCE WILLIAM,VA
82,PULASKI,KY
83,PULASKI,VA
84,RICHLAND,OH
85,ROSS,OH
86,SCIOTO,OH
87,NORTHUMBERLAND,VA
88,PERRY,KY
89,RICHMOND,VA
90,ROANOKE,VA
91,PERRY,PA
92,SANDUSKY,OH
93,SCHUYLKILL,PA
94,SENECA,OH
95,SHELBY,OH
96,SHENANDOAH,VA
97,SPOTSYLVANIA,VA
98,SUMMIT,OH
99,TAZEWELL,VA
100,TRUMBULL,OH
101,TUSCARAWAS,OH
102,STAFFORD,VA
103,WARREN,VA
104,WASHINGTON,PA
105,WARREN,OH
106,WASHINGTON,OH
107,WAYNE,OH
108,WESTMORELAND,PA
109,WOOD,OH
110,WYTHE,VA
111,YORK,PA
112,WOOD,WV
