,County,State
0,ADAMS,OH
1,ALLEGHENY,PA
2,ARLINGTON,VA
3,ASHLAND,OH
4,ASHTABULA,OH
5,ATHENS,OH
6,BARREN,KY
7,BEDFORD,VA
8,BERKELEY,WV
9,BERKS,PA
10,BOONE,KY
11,BUTLER,OH
12,CABELL,WV
13,CAMBRIA,PA
14,CHESAPEAKE CITY,VA
15,CHESTER,PA
16,CHESTERFIELD,VA
17,CLERMONT,OH
18,COLUMBIANA,OH
19,DAUPHIN,PA
20,DELAWARE,OH
21,DELAWARE,PA
22,ERIE,OH
23,FAIRFAX,VA
24,ALLEN,OH
25,BEAVER,PA
26,BELMONT,OH
27,BUCHANAN,VA
28,CAMPBELL,KY
29,CARROLL,VA
30,CLARK,KY
31,CULPEPER,VA
32,BLAIR,PA
33,FAUQUIER,VA
34,FAYETTE,PA
35,FLOYD,KY
36,FRANKLIN,KY
37,FRANKLIN,OH
38,FRANKLIN,PA
39,FRANKLIN,VA
40,FREDERICK,VA
41,GEAUGA,OH
42,GREENBRIER,WV
43,GREENE,OH
44,HAMPTON CITY,VA
45,HANCOCK,OH
46,HANOVER,VA
47,HARDIN,OH
48,HARRISON,WV
49,HENRICO,VA
50,HURON,OH
51,JACKSON,OH
52,JEFFERSON,OH
53,KNOX,KY
54,LACKAWANNA,PA
55,LANCASTER,PA
56,LAUREL,KY
57,LEHIGH,PA
58,LICKING,OH
59,LOGAN,OH
60,LOGAN,WV
61,HARLAN,KY
62,HIGHLAND,OH
63,KANAWHA,WV
64,LAWRENCE,PA
65,LUZERNE,PA
66,LYCOMING,PA
67,MADISON,KY
68,MAHONING,OH
69,MARION,OH
70,MEDINA,OH
71,MONROE,PA
72,MONTGOMERY,OH
73,MONTGOMERY,VA
74,NEWPORT NEWS CITY,VA
75,NORTHAMPTON,PA
76,PENDLETON,KY
77,PORTAGE,OH
78,MERCER,WV
79,NORFOLK CITY,VA
80,PICKAWAY,OH
81,PRINCE WILLIAM,VA
82,RICHLAND,OH
83,ROCKINGHAM,VA
84,ROSS,OH
85,SCIOTO,OH
86,RICHMOND,VA
87,ROANOKE,VA
88,MINGO,WV
89,SCHUYLKILL,PA
90,SHELBY,OH
91,SHENANDOAH,VA
92,SPOTSYLVANIA,VA
93,SCOTT,KY
94,SUMMIT,OH
95,TRUMBULL,OH
96,VIRGINIA BEACH CITY,VA
97,STAFFORD,VA
98,WASHINGTON,PA
99,WASHINGTON,OH
100,WAYNE,OH
101,WHITLEY,KY
102,WOOD,OH
103,YORK,PA
104,WISE,VA
105,WOOD,WV
106,LEWIS,WV
