,County,State
0,ACCOMACK,VA
1,ADAMS,PA
2,ALLEN,KY
3,AMELIA,VA
4,ASHTABULA,OH
5,AUGLAIZE,OH
6,BARBOUR,WV
7,BARREN,KY
8,BATH,KY
9,BEDFORD,PA
10,BERKELEY,WV
11,BLAND,VA
12,BOONE,WV
13,BRACKEN,KY
14,BREATHITT,KY
15,BROWN,OH
16,BUCKINGHAM,VA
17,BULLITT,KY
18,CALHOUN,WV
19,CAMERON,PA
20,CARBON,PA
21,CAROLINE,VA
22,CARROLL,KY
23,CHARLOTTESVILLE CITY,VA
24,CHRISTIAN,KY
25,CLARION,PA
26,CLEARFIELD,PA
27,COLONIAL HEIGHTS CITY,VA
28,COLUMBIA,PA
29,CRAWFORD,PA
30,CRITTENDEN,KY
31,DANVILLE CITY,VA
32,DAVIESS,KY
33,DEFIANCE,OH
34,DICKENSON,VA
35,ADAIR,KY
36,ALLEGHANY,VA
37,ALLEN,OH
38,BEAVER,PA
39,BOURBON,KY
40,BOYLE,KY
41,BRISTOL,VA
42,BUENA VISTA CITY,VA
43,CAMPBELL,VA
44,CENTRE,PA
45,CHAMPAIGN,OH
46,CLARKE,VA
47,CLAY,KY
48,CLINTON,KY
49,CLINTON,PA
50,CRAIG,VA
51,CUMBERLAND,KY
52,ELLIOTT,KY
53,BOTETOURT,VA
54,BRADFORD,PA
55,CUMBERLAND,PA
56,ELK,PA
57,EMPORIA CITY,VA
58,ESTILL,KY
59,BROOKE,WV
60,CARLISLE,KY
61,CLARK,OH
62,BALLARD,KY
63,BRUNSWICK,VA
64,CALDWELL,KY
65,FALLS CHURCH CITY,VA
66,FAUQUIER,VA
67,FAYETTE,PA
68,FLUVANNA,VA
69,FRANKLIN,KY
70,FULTON,KY
71,FULTON,PA
72,GALAX CITY,VA
73,GEAUGA,OH
74,GILES,VA
75,GLOUCESTER,VA
76,GOOCHLAND,VA
77,GRANT,WV
78,GRAVES,KY
79,GREENBRIER,WV
80,GREENE,PA
81,GREENE,VA
82,GUERNSEY,OH
83,HALIFAX,VA
84,HARDIN,OH
85,HARDY,WV
86,HART,KY
87,HENDERSON,KY
88,HENRY,VA
89,HOPKINS,KY
90,HUNTINGDON,PA
91,INDIANA,PA
92,JACKSON,WV
93,JAMES CITY,VA
94,JEFFERSON,WV
95,JOHNSON,KY
96,KING GEORGE,VA
97,KNOTT,KY
98,KNOX,OH
99,LACKAWANNA,PA
100,LAUREL,KY
101,LEHIGH,PA
102,LOGAN,KY
103,LOGAN,WV
104,LOUISA,VA
105,FREDERICKSBURG CITY,VA
106,FULTON,OH
107,GARRARD,KY
108,GREEN,KY
109,GREENUP,KY
110,HENRY,KY
111,HIGHLAND,OH
112,JACKSON,KY
113,LAWRENCE,KY
114,LEE,KY
115,LESLIE,KY
116,LETCHER,KY
117,LEWIS,KY
118,LINCOLN,KY
119,LORAIN,OH
120,FAYETTE,WV
121,HARDIN,KY
122,LUNENBURG,VA
123,LYNCHBURG CITY,VA
124,MARION,OH
125,MARION,WV
126,MASON,KY
127,MCCREARY,KY
128,MCDOWELL,WV
129,MERCER,OH
130,HENRY,OH
131,ISLE OF WIGHT,VA
132,LAWRENCE,OH
133,MARION,KY
134,MARSHALL,KY
135,MCLEAN,KY
136,MEIGS,OH
137,MERCER,PA
138,GALLATIN,KY
139,LEXINGTON CITY,VA
140,HIGHLAND,VA
141,LANCASTER,VA
142,MATHEWS,VA
143,MONROE,OH
144,MONTGOMERY,PA
145,MONTGOMERY,VA
146,MORGAN,OH
147,MUHLENBERG,KY
148,NELSON,VA
149,NEW KENT,VA
150,ORANGE,VA
151,OWEN,KY
152,PAGE,VA
153,PENDLETON,KY
154,PERRY,OH
155,PIKE,KY
156,PIKE,OH
157,PIKE,PA
158,PORTAGE,OH
159,PORTSMOUTH CITY,VA
160,MIDDLESEX,VA
161,NELSON,KY
162,NOBLE,OH
163,OHIO,KY
164,OWSLEY,KY
165,PATRICK,VA
166,PAULDING,OH
167,POWELL,KY
168,POWHATAN,VA
169,PULASKI,VA
170,RITCHIE,WV
171,ROCKBRIDGE,VA
172,ROCKINGHAM,VA
173,SALEM,VA
174,MANASSAS CITY,VA
175,MONONGALIA,WV
176,NORTHUMBERLAND,VA
177,OLDHAM,KY
178,PITTSYLVANIA,VA
179,POTTER,PA
180,PREBLE,OH
181,PRESTON,WV
182,PRINCE EDWARD,VA
183,PRINCE GEORGE,VA
184,RAPPAHANNOCK,VA
185,RICHMOND,VA
186,METCALFE,KY
187,PERRY,PA
188,PUTNAM,OH
189,RUSSELL,KY
190,SANDUSKY,OH
191,SCHUYLKILL,PA
192,SIMPSON,KY
193,SMYTH,VA
