,County,State
0,AMELIA,VA
1,BARBOUR,WV
2,BEDFORD,PA
3,BRAXTON,WV
4,BREATHITT,KY
5,BROWN,OH
6,BUCKINGHAM,VA
7,CALHOUN,WV
8,CARROLL,KY
9,CRAWFORD,OH
10,CRITTENDEN,KY
11,DODDRIDGE,WV
12,ALBEMARLE,VA
13,CLARKE,VA
14,CLINTON,PA
15,CRAIG,VA
16,CUMBERLAND,KY
17,CUMBERLAND,VA
18,DINWIDDIE,VA
19,BEDFORD CITY,VA
20,BROOKE,WV
21,BUTLER,KY
22,CARLISLE,KY
23,CLARK,OH
24,CLAY,WV
25,EDMONSON,KY
26,GALAX CITY,VA
27,GEAUGA,OH
28,GRANT,WV
29,HALIFAX,VA
30,HARDY,WV
31,HENRICO,VA
32,LAKE,OH
33,LICKING,OH
34,FLEMING,KY
35,GARRARD,KY
36,HANCOCK,WV
37,LAWRENCE,KY
38,LEWIS,KY
39,LIVINGSTON,KY
40,JUNIATA,PA
41,LYON,KY
42,MADISON,VA
43,MARTIN,KY
44,MARTINSVILLE CITY,VA
45,HENRY,OH
46,MARION,KY
47,MECKLENBURG,VA
48,LARUE,KY
49,LANCASTER,VA
50,MADISON,OH
51,MORGAN,WV
52,MUHLENBERG,KY
53,NELSON,VA
54,NEW KENT,VA
55,NORTHUMBERLAND,PA
56,OWEN,KY
57,PAGE,VA
58,PETERSBURG CITY,VA
59,POQUOSON CITY,VA
60,PORTSMOUTH CITY,VA
61,MIAMI,OH
62,MONROE,KY
63,PAULDING,OH
64,RITCHIE,WV
65,MANASSAS CITY,VA
66,MIFFLIN,PA
67,PITTSYLVANIA,VA
68,PRINCE GEORGE,VA
69,RAPPAHANNOCK,VA
70,ROBERTSON,KY
71,METCALFE,KY
72,MINGO,WV
73,SANDUSKY,OH
74,SENECA,OH
75,SHELBY,OH
76,NOTTOWAY,VA
77,PUTNAM,WV
78,SCOTT,KY
79,NORTON CITY,VA
80,SULLIVAN,PA
81,UNION,PA
82,VAN WERT,OH
83,WASHINGTON,PA
84,SNYDER,PA
85,SUFFOLK CITY,VA
86,VINTON,OH
87,WASHINGTON,VA
88,WAYNE,OH
89,TYLER,WV
90,WASHINGTON,KY
91,WEBSTER,KY
92,WINCHESTER CITY,VA
93,TRIMBLE,KY
94,TIOGA,PA
95,YORK,VA
96,WIRT,WV
97,HARRISON,OH
98,HICKMAN,KY
99,PLEASANTS,WV
100,TAYLOR,WV
101,CHARLES CITY,VA
