,County,State
0,ADAMS,OH
1,ARLINGTON,VA
2,ASHLAND,OH
3,ASHTABULA,OH
4,ATHENS,OH
5,BERKELEY,WV
6,BERKS,PA
7,BOONE,KY
8,BULLITT,KY
9,BUTLER,PA
10,CARTER,KY
11,CHESTER,PA
12,CHESTERFIELD,VA
13,CLERMONT,OH
14,CLINTON,OH
15,COLUMBIANA,OH
16,DAUPHIN,PA
17,ERIE,OH
18,ERIE,PA
19,FAIRFAX,VA
20,ALLEN,OH
21,BEAVER,PA
22,BOYD,KY
23,BUCHANAN,VA
24,CAMPBELL,KY
25,CLARK,KY
26,CLAY,KY
27,CULPEPER,VA
28,FAIRFIELD,OH
29,FAYETTE,OH
30,FAYETTE,PA
31,FLOYD,KY
32,FRANKLIN,PA
33,FREDERICK,VA
34,GALLIA,OH
35,HANOVER,VA
36,HOPKINS,KY
37,HURON,OH
38,JACKSON,OH
39,JEFFERSON,PA
40,KENTON,KY
41,KNOX,KY
42,LACKAWANNA,PA
43,LANCASTER,PA
44,LAUREL,KY
45,LEBANON,PA
46,LEHIGH,PA
47,LOGAN,OH
48,LOGAN,WV
49,LOUDOUN,VA
50,GREENUP,KY
51,HARLAN,KY
52,HIGHLAND,OH
53,JESSAMINE,KY
54,HARDIN,KY
55,LUZERNE,PA
56,MAGOFFIN,KY
57,MAHONING,OH
58,MARION,WV
59,MERCER,OH
60,LAWRENCE,OH
61,MONTGOMERY,OH
62,MONTGOMERY,PA
63,MONTGOMERY,VA
64,NICHOLAS,WV
65,NORTHAMPTON,PA
66,OHIO,WV
67,PERRY,OH
68,PIKE,PA
69,PORTAGE,OH
70,MERCER,WV
71,MONTGOMERY,KY
72,OWSLEY,KY
73,PICKAWAY,OH
74,POCAHONTAS,WV
75,PRINCE WILLIAM,VA
76,PULASKI,KY
77,PULASKI,VA
78,RICHLAND,OH
79,ROSS,OH
80,ROWAN,KY
81,SCIOTO,OH
82,PERRY,KY
83,ROANOKE,VA
84,ROCKCASTLE,KY
85,SCHUYLKILL,PA
86,SCOTT,VA
87,SHENANDOAH,VA
88,SOMERSET,PA
89,SPOTSYLVANIA,VA
90,STARK,OH
91,SUMMIT,OH
92,TAZEWELL,VA
93,TRUMBULL,OH
94,TUSCARAWAS,OH
95,UNION,OH
96,STAFFORD,VA
97,WARREN,VA
98,WARREN,OH
99,WASHINGTON,OH
100,WESTMORELAND,PA
101,WHITLEY,KY
102,WOOD,OH
103,WYTHE,VA
104,YORK,PA
105,WISE,VA
