,County,State
0,ADAMS,OH
1,ARMSTRONG,PA
2,ASHLAND,OH
3,ASHTABULA,OH
4,ATHENS,OH
5,BELL,KY
6,BERKELEY,WV
7,BERKS,PA
8,BOONE,KY
9,BROWN,OH
10,BUTLER,PA
11,CAMBRIA,PA
12,CHESTER,PA
13,CHESTERFIELD,VA
14,CLERMONT,OH
15,COLUMBIA,PA
16,COLUMBIANA,OH
17,CRAWFORD,OH
18,ERIE,OH
19,ERIE,PA
20,FAIRFAX,VA
21,BEAVER,PA
22,BELMONT,OH
23,CAMPBELL,KY
24,CHAMPAIGN,OH
25,CLARK,KY
26,CULPEPER,VA
27,DARKE,OH
28,FAIRFIELD,OH
29,BLAIR,PA
30,BOTETOURT,VA
31,CLARK,OH
32,FAYETTE,KY
33,FAYETTE,OH
34,FRANKLIN,PA
35,FREDERICK,VA
36,GEAUGA,OH
37,GRANT,KY
38,GREENBRIER,WV
39,GREENE,OH
40,GUERNSEY,OH
41,HANCOCK,OH
42,HANOVER,VA
43,HARRISON,WV
44,HURON,OH
45,JACKSON,OH
46,JEFFERSON,OH
47,LACKAWANNA,PA
48,LAKE,OH
49,LANCASTER,PA
50,LAUREL,KY
51,LEBANON,PA
52,LEHIGH,PA
53,LICKING,OH
54,LOGAN,WV
55,HARLAN,KY
56,HIGHLAND,OH
57,KANAWHA,WV
58,LORAIN,OH
59,LUCAS,OH
60,LUZERNE,PA
61,LYCOMING,PA
62,MADISON,KY
63,MARION,OH
64,MECKLENBURG,VA
65,MERCER,PA
66,MADISON,OH
67,MEDINA,OH
68,MONROE,PA
69,MONTGOMERY,VA
70,MUSKINGUM,OH
71,NORTHAMPTON,PA
72,PIKE,KY
73,PORTAGE,OH
74,MERCER,WV
75,MIAMI,OH
76,POWHATAN,VA
77,PRINCE WILLIAM,VA
78,RALEIGH,WV
79,RICHLAND,OH
80,ROCKINGHAM,VA
81,ROSS,OH
82,SCIOTO,OH
83,PERRY,KY
84,PREBLE,OH
85,ROANOKE,VA
86,SANDUSKY,OH
87,SCHUYLKILL,PA
88,SHELBY,OH
89,SMYTH,VA
90,SPOTSYLVANIA,VA
91,STARK,OH
92,SUMMIT,OH
93,TAZEWELL,VA
94,TRUMBULL,OH
95,VIRGINIA BEACH CITY,VA
96,STAFFORD,VA
97,WASHINGTON,PA
98,VINTON,OH
99,WARREN,OH
100,WASHINGTON,OH
101,WAYNE,OH
102,WESTMORELAND,PA
103,WOOD,OH
104,YORK,PA
105,WISE,VA
106,WOOD,WV
