,County,State
0,ACCOMACK,VA
1,ADAMS,PA
2,ALEXANDRIA CITY,VA
3,ALLEN,KY
4,AMELIA,VA
5,BARBOUR,WV
6,BATH,KY
7,BEDFORD,PA
8,BLAND,VA
9,BOONE,WV
10,BRACKEN,KY
11,BRAXTON,WV
12,BREATHITT,KY
13,BROWN,OH
14,BUCKINGHAM,VA
15,BUCKS,PA
16,BULLITT,KY
17,BUTLER,PA
18,CAMERON,PA
19,CARBON,PA
20,CARROLL,KY
21,CARROLL,OH
22,CARTER,KY
23,CASEY,KY
24,CHARLOTTESVILLE CITY,VA
25,CHRISTIAN,KY
26,CLARION,PA
27,CLEARFIELD,PA
28,CLINTON,OH
29,COLONIAL HEIGHTS CITY,VA
30,COLUMBIA,PA
31,CRAWFORD,PA
32,DANVILLE CITY,VA
33,DAVIESS,KY
34,DICKENSON,VA
35,DODDRIDGE,WV
36,ERIE,PA
37,ADAIR,KY
38,ALBEMARLE,VA
39,AMHERST,VA
40,AUGUSTA,VA
41,BATH,VA
42,BOURBON,KY
43,BOYD,KY
44,BOYLE,KY
45,BRISTOL,VA
46,CAMPBELL,VA
47,CENTRE,PA
48,CHAMPAIGN,OH
49,CLARKE,VA
50,CLAY,KY
51,CRAIG,VA
52,CUMBERLAND,KY
53,CUMBERLAND,VA
54,DINWIDDIE,VA
55,ANDERSON,KY
56,BOTETOURT,VA
57,EMPORIA CITY,VA
58,BUTLER,KY
59,CLARK,OH
60,CLAY,WV
61,BALLARD,KY
62,BRUNSWICK,VA
63,CALDWELL,KY
64,EDMONSON,KY
65,APPOMATTOX,VA
66,FAYETTE,OH
67,FLUVANNA,VA
68,FULTON,PA
69,GALAX CITY,VA
70,GALLIA,OH
71,GILES,VA
72,GOOCHLAND,VA
73,GRANT,KY
74,GRANT,WV
75,GRAVES,KY
76,GRAYSON,KY
77,GRAYSON,VA
78,GREENE,PA
79,GREENE,VA
80,GUERNSEY,OH
81,HALIFAX,VA
82,HART,KY
83,HENDERSON,KY
84,HENRY,VA
85,HOLMES,OH
86,HOPKINS,KY
87,HUNTINGDON,PA
88,JACKSON,WV
89,JEFFERSON,PA
90,JEFFERSON,WV
91,KNOTT,KY
92,KNOX,OH
93,LEBANON,PA
94,LOUDOUN,VA
95,FLEMING,KY
96,FREDERICKSBURG CITY,VA
97,GREENSVILLE,VA
98,GREENUP,KY
99,HANCOCK,WV
100,HARRISON,KY
101,HENRY,KY
102,HOPEWELL CITY,VA
103,JACKSON,KY
104,JESSAMINE,KY
105,LAWRENCE,KY
106,LEE,KY
107,LETCHER,KY
108,LEWIS,KY
109,LINCOLN,KY
110,LIVINGSTON,KY
111,LORAIN,OH
112,FAYETTE,WV
113,HARDIN,KY
114,HOCKING,OH
115,LEE,VA
116,LYNCHBURG CITY,VA
117,LYON,KY
118,MADISON,VA
119,MARION,WV
120,MARSHALL,WV
121,MARTIN,KY
122,MARTINSVILLE CITY,VA
123,MASON,KY
124,MCCRACKEN,KY
125,MCCREARY,KY
126,MCDOWELL,WV
127,MENIFEE,KY
128,MERCER,OH
129,FOREST,PA
130,ISLE OF WIGHT,VA
131,LAWRENCE,OH
132,MARION,KY
133,MARSHALL,KY
134,MCLEAN,KY
135,MECKLENBURG,VA
136,MERCER,KY
137,MERCER,PA
138,GALLATIN,KY
139,HIGHLAND,VA
140,LANCASTER,VA
141,MINERAL,WV
142,MONROE,OH
143,MORGAN,OH
144,MORGAN,WV
145,MORROW,OH
146,MUHLENBERG,KY
147,NELSON,VA
148,NICHOLAS,WV
149,NORTHUMBERLAND,PA
150,ORANGE,VA
151,OWEN,KY
152,PERRY,OH
153,PETERSBURG CITY,VA
154,PIKE,KY
155,PIKE,OH
156,PIKE,PA
157,POQUOSON CITY,VA
158,PORTSMOUTH CITY,VA
159,MIAMI,OH
160,MIDDLESEX,VA
161,MONTGOMERY,KY
162,MORGAN,KY
163,NOBLE,OH
164,OHIO,KY
165,PATRICK,VA
166,PAULDING,OH
167,POCAHONTAS,WV
168,POWELL,KY
169,POWHATAN,VA
170,PULASKI,KY
171,PULASKI,VA
172,RITCHIE,WV
173,ROANE,WV
174,ROCKBRIDGE,VA
175,ROWAN,KY
176,RUSSELL,VA
177,SALEM,VA
178,MANASSAS CITY,VA
179,MIFFLIN,PA
180,MONONGALIA,WV
181,MONROE,WV
182,NORTHUMBERLAND,VA
183,OLDHAM,KY
184,PERRY,KY
185,PITTSYLVANIA,VA
186,PREBLE,OH
187,PRESTON,WV
188,PRINCE EDWARD,VA
189,PRINCE GEORGE,VA
190,ROCKCASTLE,KY
191,PERRY,PA
192,RUSSELL,KY
193,SANDUSKY,OH
