,County,State
0,ARMSTRONG,PA
1,BATH,KY
2,BEDFORD,VA
3,BLAND,VA
4,BOONE,WV
5,BREATHITT,KY
6,BRECKINRIDGE,KY
7,CHRISTIAN,KY
8,CLARION,PA
9,CRAWFORD,PA
10,CRITTENDEN,KY
11,DANVILLE CITY,VA
12,ESSEX,VA
13,AUGUSTA,VA
14,BUENA VISTA CITY,VA
15,CENTRE,PA
16,DINWIDDIE,VA
17,ANDERSON,KY
18,ELK,PA
19,CARLISLE,KY
20,CLAY,WV
21,CALDWELL,KY
22,FALLS CHURCH CITY,VA
23,EDMONSON,KY
24,APPOMATTOX,VA
25,FAYETTE,OH
26,FLOYD,VA
27,FLUVANNA,VA
28,FREDERICK,VA
29,GOOCHLAND,VA
30,GRANT,KY
31,GRAYSON,VA
32,GREENBRIER,WV
33,GREENE,VA
34,HARRISONBURG CITY,VA
35,HENDERSON,KY
36,JAMES CITY,VA
37,JEFFERSON,WV
38,KING GEORGE,VA
39,KNOX,OH
40,LEHIGH,PA
41,FULTON,OH
42,GREEN,KY
43,GREENSVILLE,VA
44,HARRISON,KY
45,HENRY,KY
46,HOPEWELL CITY,VA
47,LIVINGSTON,KY
48,LORAIN,OH
49,FAYETTE,WV
50,HOCKING,OH
51,JUNIATA,PA
52,LYNCHBURG CITY,VA
53,MASON,KY
54,MASON,WV
55,MCCREARY,KY
56,FOREST,PA
57,LARUE,KY
58,LEXINGTON CITY,VA
59,LANCASTER,VA
60,MATHEWS,VA
61,MONTOUR,PA
62,NEW KENT,VA
63,NICHOLAS,WV
64,PIKE,OH
65,MIDDLESEX,VA
66,MORGAN,KY
67,NOBLE,OH
68,NORFOLK CITY,VA
69,PAULDING,OH
70,PULASKI,KY
71,RITCHIE,WV
72,MONONGALIA,WV
73,NORTHUMBERLAND,VA
74,PERRY,KY
75,PITTSYLVANIA,VA
76,PRESTON,WV
77,PRINCE GEORGE,VA
78,MINGO,WV
79,RUSSELL,KY
80,SANDUSKY,OH
81,SENECA,OH
82,SHENANDOAH,VA
83,SIMPSON,KY
84,NICHOLAS,KY
85,PUTNAM,WV
86,RANDOLPH,WV
87,UNION,OH
88,UNION,PA
89,WARREN,PA
90,SNYDER,PA
91,SUFFOLK CITY,VA
92,VINTON,OH
93,WASHINGTON,OH
94,WILLIAMSBURG CITY,VA
95,SUMMERS,WV
96,TRIGG,KY
97,WAYNE,WV
98,WETZEL,WV
99,WINCHESTER CITY,VA
100,WYOMING,WV
101,TRIMBLE,KY
102,WAYNESBORO CITY,VA
103,YORK,VA
104,WILLIAMS,OH
105,HARRISON,OH
106,HICKMAN,KY
107,SURRY,VA
108,NORTHAMPTON,VA
109,PENDLETON,WV
110,WEBSTER,WV
111,KING AND QUEEN,VA
