,County,State
0,ACCOMACK,VA
1,ADAMS,OH
2,ADAMS,PA
3,ALEXANDRIA CITY,VA
4,AMELIA,VA
5,ARLINGTON,VA
6,BARBOUR,WV
7,BEDFORD,PA
8,BOONE,KY
9,BRACKEN,KY
10,BRAXTON,WV
11,BROWN,OH
12,BUCKINGHAM,VA
13,BULLITT,KY
14,BUTLER,PA
15,CALHOUN,WV
16,CAMERON,PA
17,CARBON,PA
18,CARROLL,KY
19,CARROLL,OH
20,CASEY,KY
21,CHARLOTTESVILLE CITY,VA
22,CHESAPEAKE CITY,VA
23,CLEARFIELD,PA
24,CLINTON,OH
25,COLONIAL HEIGHTS CITY,VA
26,CRAWFORD,OH
27,DAVIESS,KY
28,DEFIANCE,OH
29,DICKENSON,VA
30,DODDRIDGE,WV
31,ADAIR,KY
32,ALBEMARLE,VA
33,ALLEGHANY,VA
34,ALLEN,OH
35,AMHERST,VA
36,BATH,VA
37,BEAVER,PA
38,BOURBON,KY
39,BOYLE,KY
40,BRISTOL,VA
41,BUCHANAN,VA
42,CALLOWAY,KY
43,CAMPBELL,VA
44,CARROLL,VA
45,CHAMPAIGN,OH
46,CLARK,KY
47,CLARKE,VA
48,CLINTON,KY
49,CLINTON,PA
50,COSHOCTON,OH
51,CRAIG,VA
52,CUMBERLAND,KY
53,CUMBERLAND,VA
54,DARKE,OH
55,ELLIOTT,KY
56,FAIRFAX CITY,VA
57,BEDFORD CITY,VA
58,BLAIR,PA
59,BOTETOURT,VA
60,BRADFORD,PA
61,CHARLOTTE,VA
62,CUMBERLAND,PA
63,EMPORIA CITY,VA
64,ESTILL,KY
65,BROOKE,WV
66,BUTLER,KY
67,CLARK,OH
68,BALLARD,KY
69,BRUNSWICK,VA
70,FAYETTE,KY
71,FLOYD,KY
72,FRANKLIN,KY
73,FULTON,KY
74,FULTON,PA
75,GALAX CITY,VA
76,GALLIA,OH
77,GEAUGA,OH
78,GLOUCESTER,VA
79,GRANT,WV
80,GRAVES,KY
81,GRAYSON,KY
82,HALIFAX,VA
83,HAMPTON CITY,VA
84,HARDIN,OH
85,HARDY,WV
86,HART,KY
87,HENRY,VA
88,HOLMES,OH
89,HOPKINS,KY
90,HUNTINGDON,PA
91,JACKSON,OH
92,JACKSON,WV
93,JEFFERSON,PA
94,JOHNSON,KY
95,KING WILLIAM,VA
96,LANCASTER,PA
97,LOGAN,KY
98,LOGAN,OH
99,LOUISA,VA
100,FLEMING,KY
101,FRANKLIN CITY,VA
102,FREDERICKSBURG CITY,VA
103,GARRARD,KY
104,HANCOCK,WV
105,HIGHLAND,OH
106,LAWRENCE,KY
107,LAWRENCE,PA
108,LESLIE,KY
