,County,State
0,ACCOMACK,VA
1,ALEXANDRIA CITY,VA
2,ALLEGHENY,PA
3,AMELIA,VA
4,ARLINGTON,VA
5,ASHLAND,OH
6,AUGLAIZE,OH
7,BARBOUR,WV
8,BEDFORD,PA
9,BEDFORD,VA
10,BERKELEY,WV
11,BERKS,PA
12,BRACKEN,KY
13,BRAXTON,WV
14,BROWN,OH
15,BUCKINGHAM,VA
16,BUTLER,OH
17,CALHOUN,WV
18,CAMBRIA,PA
19,CARBON,PA
20,CARROLL,KY
21,CARROLL,OH
22,CHESAPEAKE CITY,VA
23,CHESTERFIELD,VA
24,CHRISTIAN,KY
25,CLEARFIELD,PA
26,CLINTON,OH
27,COLONIAL HEIGHTS CITY,VA
28,COLUMBIANA,OH
29,CRAWFORD,OH
30,DANVILLE CITY,VA
31,ERIE,OH
32,ERIE,PA
33,FAIRFAX,VA
34,ALLEGHANY,VA
35,ALLEN,OH
36,AMHERST,VA
37,AUGUSTA,VA
38,BOURBON,KY
39,BUCHANAN,VA
40,BUENA VISTA CITY,VA
41,CAMPBELL,KY
42,CAMPBELL,VA
43,CARROLL,VA
44,CENTRE,PA
45,CHAMPAIGN,OH
46,CLINTON,PA
47,COSHOCTON,OH
48,CRAIG,VA
49,DINWIDDIE,VA
50,FAIRFAX CITY,VA
51,FAIRFIELD,OH
52,BEDFORD CITY,VA
53,BLAIR,PA
54,BOTETOURT,VA
55,EMPORIA CITY,VA
56,BROOKE,WV
57,BUTLER,KY
58,CLARK,OH
59,CALDWELL,KY
60,FALLS CHURCH CITY,VA
61,FAYETTE,KY
62,FAYETTE,PA
63,FLOYD,KY
64,FLOYD,VA
65,FRANKLIN,KY
66,FRANKLIN,OH
67,FRANKLIN,VA
68,GALLIA,OH
69,GLOUCESTER,VA
70,GRANT,KY
71,GRAYSON,VA
72,GREENBRIER,WV
73,HAMPTON CITY,VA
74,HANCOCK,OH
75,HANOVER,VA
76,HARDIN,OH
77,HARRISONBURG CITY,VA
78,HENDERSON,KY
79,HENRICO,VA
80,HENRY,VA
81,HOLMES,OH
82,HOPKINS,KY
83,HUNTINGDON,PA
84,HURON,OH
85,JACKSON,OH
86,JAMES CITY,VA
87,JEFFERSON,OH
88,KING WILLIAM,VA
89,KNOX,OH
90,LACKAWANNA,PA
91,LEHIGH,PA
92,LOGAN,KY
93,LOGAN,WV
94,LOUDOUN,VA
95,FLEMING,KY
96,FRANKLIN CITY,VA
97,GREENUP,KY
98,HANCOCK,WV
99,HARRISON,KY
100,HENRY,KY
101,HOPEWELL CITY,VA
102,KANAWHA,WV
103,LAWRENCE,PA
104,LEWIS,KY
105,LIVINGSTON,KY
106,FAYETTE,WV
107,HOCKING,OH
108,LUZERNE,PA
109,LYNCHBURG CITY,VA
110,LYON,KY
111,MAHONING,OH
112,MARION,OH
113,MARTINSVILLE CITY,VA
114,MASON,KY
115,MASON,WV
116,MCCRACKEN,KY
117,MCCREARY,KY
118,ISLE OF WIGHT,VA
119,MARSHALL,KY
120,MEIGS,OH
121,MERCER,PA
122,LEXINGTON CITY,VA
123,MADISON,OH
124,MATHEWS,VA
125,MEDINA,OH
126,MONROE,PA
127,MONTGOMERY,VA
128,MONTOUR,PA
129,MORGAN,WV
130,MORROW,OH
131,NELSON,VA
132,NEW KENT,VA
133,NEWPORT NEWS CITY,VA
134,NORTHAMPTON,PA
135,OHIO,WV
136,OWEN,KY
137,PENDLETON,KY
138,PETERSBURG CITY,VA
139,PIKE,KY
140,POQUOSON CITY,VA
141,PORTAGE,OH
142,PORTSMOUTH CITY,VA
143,MIAMI,OH
144,MIDDLESEX,VA
145,NORFOLK CITY,VA
146,OHIO,KY
147,PATRICK,VA
148,PICKAWAY,OH
149,POWHATAN,VA
150,PULASKI,KY
151,RALEIGH,WV
152,RICHLAND,OH
153,RITCHIE,WV
154,ROCKBRIDGE,VA
155,ROCKINGHAM,VA
156,RUSSELL,VA
157,SALEM,VA
158,SCIOTO,OH
159,MEADE,KY
160,MIFFLIN,PA
161,NORTHUMBERLAND,VA
162,OLDHAM,KY
163,PITTSYLVANIA,VA
164,PRINCE GEORGE,VA
165,RAPPAHANNOCK,VA
166,RICHMOND,VA
167,ROANOKE,VA
168,ROBERTSON,KY
169,MINGO,WV
170,SHELBY,OH
171,SOMERSET,PA
172,SOUTHAMPTON,VA
173,NICHOLAS,KY
174,RADFORD,VA
175,SCOTT,KY
176,SPENCER,KY
177,STARK,OH
178,STAUNTON CITY,VA
179,SULLIVAN,PA
180,SUMMIT,OH
181,SUSSEX,VA
182,TRUMBULL,OH
183,UNION,OH
184,VIRGINIA BEACH CITY,VA
185,SHELBY,KY
186,SUFFOLK CITY,VA
187,VINTON,OH
188,WARREN,OH
189,WAYNE,KY
190,WAYNE,OH
191,WHITLEY,KY
192,WILLIAMSBURG CITY,VA
193,WYANDOT,OH
194,TRIGG,KY
195,WEBSTER,KY
196,TODD,KY
197,TRIMBLE,KY
198,WAYNESBORO CITY,VA
199,WOODFORD,KY
200,YORK,VA
201,WIRT,WV
202,GILMER,WV
203,HARRISON,OH
204,SURRY,VA
205,NORTHAMPTON,VA
206,PENDLETON,WV
207,PLEASANTS,WV
208,WEBSTER,WV
209,UNION,KY
210,TAYLOR,WV
211,CHARLES CITY,VA
212,KING AND QUEEN,VA
213,COVINGTON CITY,VA
