,County,State
0,ACCOMACK,VA
1,ADAMS,OH
2,ALEXANDRIA CITY,VA
3,ALLEN,KY
4,ARLINGTON,VA
5,ARMSTRONG,PA
6,ASHLAND,OH
7,BARREN,KY
8,BATH,KY
9,BEDFORD,PA
10,BEDFORD,VA
11,BELL,KY
12,BERKELEY,WV
13,BERKS,PA
14,BOONE,KY
15,BOONE,WV
16,BRACKEN,KY
17,BROWN,OH
18,BUCKINGHAM,VA
19,BUCKS,PA
20,BUTLER,OH
21,BUTLER,PA
22,CAROLINE,VA
23,CARTER,KY
24,CHARLOTTESVILLE CITY,VA
25,CHESTER,PA
26,CHRISTIAN,KY
27,CLERMONT,OH
28,CLINTON,OH
29,DAUPHIN,PA
30,DAVIESS,KY
31,DICKENSON,VA
32,ERIE,PA
33,FAIRFAX,VA
34,ADAIR,KY
35,ALBEMARLE,VA
36,ALLEGHANY,VA
37,BELMONT,OH
38,BOURBON,KY
39,BOYD,KY
40,BOYLE,KY
41,BRISTOL,VA
42,BUCHANAN,VA
43,BUENA VISTA CITY,VA
44,CAMPBELL,KY
45,CLARK,KY
46,CLARKE,VA
47,CLAY,KY
48,CLINTON,KY
49,COSHOCTON,OH
50,CRAIG,VA
51,CULPEPER,VA
52,CUMBERLAND,KY
53,DARKE,OH
54,ELLIOTT,KY
55,FAIRFAX CITY,VA
56,BEDFORD CITY,VA
57,BOTETOURT,VA
58,CUMBERLAND,PA
59,ESTILL,KY
60,CARLISLE,KY
61,CLARK,OH
62,BALLARD,KY
63,FALLS CHURCH CITY,VA
64,FAYETTE,KY
65,FAUQUIER,VA
66,FAYETTE,OH
67,FLOYD,VA
68,FLUVANNA,VA
69,FRANKLIN,OH
70,FRANKLIN,PA
71,FREDERICK,VA
72,FULTON,KY
73,FULTON,PA
74,GOOCHLAND,VA
75,GRANT,WV
76,GRAVES,KY
77,GREENE,OH
78,GREENE,VA
79,GUERNSEY,OH
80,HAMILTON,OH
81,HARDY,WV
82,HARRISONBURG CITY,VA
83,HENDERSON,KY
84,HENRY,VA
85,HOLMES,OH
86,HOPKINS,KY
87,HUNTINGDON,PA
88,JEFFERSON,WV
89,JOHNSON,KY
90,KENTON,KY
91,KING GEORGE,VA
92,KNOTT,KY
93,KNOX,KY
94,LANCASTER,PA
95,LAUREL,KY
96,LEBANON,PA
97,LEHIGH,PA
98,LOGAN,KY
99,LOGAN,WV
100,LOUDOUN,VA
101,LOUISA,VA
102,FLEMING,KY
103,FREDERICKSBURG CITY,VA
104,GARRARD,KY
105,GREENUP,KY
106,HARLAN,KY
107,HARRISON,KY
108,HIGHLAND,OH
109,JACKSON,KY
110,JESSAMINE,KY
111,LEE,KY
112,LESLIE,KY
113,LETCHER,KY
114,LEWIS,KY
115,LINCOLN,KY
116,LIVINGSTON,KY
117,FAYETTE,WV
118,LEE,VA
119,LUNENBURG,VA
120,LYNCHBURG CITY,VA
121,MADISON,KY
122,MADISON,VA
123,MARSHALL,WV
124,MARTINSVILLE CITY,VA
125,MASON,KY
126,MCCRACKEN,KY
127,MCCREARY,KY
128,MENIFEE,KY
129,LAWRENCE,OH
130,MARSHALL,KY
131,MCLEAN,KY
132,MECKLENBURG,VA
133,MERCER,PA
134,LEXINGTON CITY,VA
135,MADISON,OH
136,MINERAL,WV
137,MONROE,OH
138,MONTGOMERY,OH
139,MONTGOMERY,PA
140,MORGAN,OH
141,MORGAN,WV
142,MORROW,OH
143,MUHLENBERG,KY
144,MUSKINGUM,OH
145,NELSON,VA
146,NORTHAMPTON,PA
147,ORANGE,VA
148,PAGE,VA
149,PENDLETON,KY
150,PERRY,OH
151,PIKE,KY
152,PORTAGE,OH
153,MIAMI,OH
154,MONROE,KY
155,MONTGOMERY,KY
156,MORGAN,KY
157,NOBLE,OH
158,OWSLEY,KY
159,PICKAWAY,OH
160,POWELL,KY
161,PRINCE WILLIAM,VA
162,PULASKI,KY
163,RALEIGH,WV
164,ROCKBRIDGE,VA
165,ROSS,OH
166,ROWAN,KY
167,RUSSELL,VA
168,SALEM,VA
169,SCIOTO,OH
170,MANASSAS CITY,VA
171,PERRY,KY
172,PITTSYLVANIA,VA
173,PREBLE,OH
174,RAPPAHANNOCK,VA
175,ROANOKE,VA
176,ROBERTSON,KY
177,ROCKCASTLE,KY
178,METCALFE,KY
179,SCHUYLKILL,PA
180,SCOTT,VA
181,SHENANDOAH,VA
182,SIMPSON,KY
183,SPOTSYLVANIA,VA
184,NICHOLAS,KY
185,NORTON CITY,VA
186,STARK,OH
187,SUMMIT,OH
188,TRUMBULL,OH
189,TUSCARAWAS,OH
190,STAFFORD,VA
191,WARREN,KY
192,WARREN,VA
193,SNYDER,PA
194,WARREN,OH
195,WASHINGTON,OH
196,WASHINGTON,VA
197,WAYNE,KY
198,WAYNE,OH
199,WESTMORELAND,PA
200,WHITLEY,KY
201,YORK,PA
202,SUMMERS,WV
203,TYLER,WV
204,WEBSTER,KY
205,WETZEL,WV
206,WINCHESTER CITY,VA
207,WISE,VA
208,WOLFE,KY
209,WYOMING,WV
210,TODD,KY
211,WOODFORD,KY
212,TIOGA,PA
213,HAMPSHIRE,WV
214,HICKMAN,KY
215,UNION,KY
216,LINCOLN,WV
217,COVINGTON CITY,VA
