,FIPS,Year,Score_County_1,Score_County_2,Score_County_3,Score_County_4,Score_County_5
0,51001,2013,4.085914096268598,8.680992918907897,6.05893145314374,1.8051099140240572,0.590233775811897
1,39001,2013,61.950862857852975,0.33909182861877,25.969580702983478,41.399406067402296,15.702311705943632
2,42001,2013,32.61312112940898,11.967745320816329,7.021951770734066,29.267738049014294,2.838104661898057
3,51510,2013,12.27224766063059,1.9536867484962754,0.4082343766477404,10.489603170143527,5.884110961303471
4,42003,2013,1819.0180905883417,1061.3912035144222,746.3796464202176,1343.1242930309068,501.19284812952134
5,21003,2013,8.972406415829427,4.1211668327677256,12.331575327076848,14.658541502659626,1.7332232764185735
6,51007,2013,10.42350347866628,14.51183855306857,14.473437387913666,0.10777634706859546,1.5609022078960955
7,51013,2013,33.029201771456364,36.018710701032774,23.01168640472287,35.041980035931296,35.1739296186163
8,42005,2013,32.43375763769654,15.990526564837001,27.68706137802314,26.448421760093026,0.6594545926526009
9,39005,2013,76.18916895709557,24.97655492305078,60.76936033923869,61.68874995729734,30.248896738956848
10,39007,2013,125.49413091147292,85.04538860321206,24.829930802594372,113.94117589540637,28.902866701793723
11,39009,2013,27.44791380146018,66.05488878000074,52.73654893276757,77.75583162444464,73.96012967411245
12,39011,2013,16.77855971997147,4.934970376800287,12.566432225595616,12.625108354186729,10.781662950802865
13,54001,2013,7.389675452637617,0.30310884862133725,3.190792009278898,3.8129667567578296,3.0503376010031373
14,21009,2013,17.243259025775608,10.868462436000177,7.0034649893099585,16.195441417686748,17.748195780185185
15,21011,2013,8.16470837184141,2.4736186721128672,11.253047472135112,11.927974308402494,11.966766731358808
16,42009,2013,2.899547375457935,26.709592498901724,18.68717563906321,4.049739333755882,4.409545524848124
17,51019,2013,49.57614937826579,33.673484411405724,11.035783342080547,55.13559169332724,17.993712835608186
18,21013,2013,0.485292338417263,44.50775400290016,57.719524689048605,45.1973265282137,38.30626655597243
19,54003,2013,24.02801750165844,87.12546964001804,29.890593367413874,111.5730842848453,4.970743066562694
20,42011,2013,24.54172169394673,172.75142838089417,84.96388015602135,142.01551720329064,178.10544976151817
21,51021,2013,2.3567640942626236,10.268028808870541,7.4634594504098795,11.535774619660414,0.948256285585763
22,21015,2013,150.03641695297824,75.3068788856433,71.14240581825558,115.61682708282657,25.336126690003123
23,54005,2013,2.7458557277790976,5.201881893280906,4.2980753880630065,2.582961909559752,5.522728810038233
24,21023,2013,0.13609629105491275,13.414929713266343,5.182811391814717,11.558451163046922,4.473703523153107
25,54007,2013,6.121347289677487,10.22994151521542,8.746179428195171,6.8865376296735565,8.292039450509483
26,21025,2013,13.156398444187099,28.260518509381786,12.20717266115262,3.0836985792807905,23.903118644666165
27,21027,2013,5.038126675675609,3.7504269496169957,7.907242476319656,6.180760326497917,1.8983508271867746
28,39015,2013,32.86990211001738,30.313429475051635,35.91675663692636,27.529930999719568,28.64313277126793
29,51029,2013,3.1889374063950657,8.576368924027612,12.31262264890678,1.2343278174630676,3.87040054871025
30,42017,2013,9.770483081483905,47.17110475734026,23.972143093304165,45.31016263129497,48.661523699204196
31,21029,2013,43.62397259928856,26.82609754235756,32.53877487388912,10.447875093886797,36.432912884700286
32,39017,2013,71.91290983199181,218.90542267426488,330.36604493671246,421.79592655344584,306.3938512080463
33,42019,2013,9.80586970000433,35.655056350051765,10.031933231102773,52.66261811847865,46.406323003477276
34,54011,2013,113.18522099634203,28.361620584433467,113.13500873400325,12.779625470539942,111.33274177839336
35,54013,2013,3.8904803003282744,4.145968904941736,0.6881541232730563,3.328246358765889,5.035697604160625
36,42021,2013,135.97221391116645,78.9261236093837,18.838903331987694,43.82407439823265,128.7420457272654
37,42023,2013,0.9432795513488617,8.368245941192134,0.9247531238390428,7.13528262649467,9.35849616206458
