,FIPS,Year,Score_County_1,Score_County_2,Score_County_3
0,51001,2014,3.4751475894365815,19.876705056062352,9.342577632696807
1,39001,2014,12.274331975693135,45.5705133709477,32.43389088086727
2,42001,2014,6.452557967500458,8.604945388151508,18.737676391187083
3,51510,2014,7.543366054358062,5.876131552673393,6.800094609869832
4,42003,2014,1172.7691435872655,1356.4605464469896,469.0554901123071
5,21003,2014,6.302914732329475,16.55553604291203,3.4329614915017435
6,51007,2014,3.9386573815612924,17.959095025927002,0.5634025578969264
7,51013,2014,10.09263618703741,46.49559347207454,17.40903446444525
8,42005,2014,33.043940913304475,38.472044287433015,23.570847193112506
9,39005,2014,36.34034309481722,27.194189140171964,37.693021093427355
10,39007,2014,51.07055424342793,24.066080065479987,132.57648755492082
11,39009,2014,51.11833803325665,54.1499226299459,54.59546959587733
12,39011,2014,4.317073439811982,9.256725773070235,15.081376627680827
13,54001,2014,7.175328412005417,10.182752103966534,5.770579347837602
14,21009,2014,10.296064934300277,10.40262731438622,15.034896727670377
15,21011,2014,8.09182491091799,20.466384404673793,2.031471980873206
16,42009,2014,14.535687810146165,16.11063833894823,0.21382348548523922
17,51019,2014,25.053271497053863,5.961431190888439,30.71621762445694
18,21013,2014,147.76588983836868,83.37285246695008,57.33892932777938
19,54003,2014,5.109958301469016,8.325737606996192,33.333763215233255
20,42011,2014,90.38818272643694,90.2545966870391,124.26998523213092
21,51021,2014,5.087010940768607,8.335061400315995,7.657204508492922
22,21015,2014,45.756921865730035,59.623732502399406,15.293885374507912
23,54005,2014,2.377812964324651,7.097863090151393,7.506597650039757
24,21023,2014,7.710515119156678,11.714935504752575,6.1277164439329095
25,54007,2014,12.578721140800623,2.0201307371649078,9.289926888161938
26,21025,2014,2.9693042765024455,11.674516480177134,8.76531624294413
27,21027,2014,14.059821210923069,3.6810046759807644,4.4610582655394335
28,39015,2014,45.34836743290215,11.322804509640076,1.5019655004529666
29,51029,2014,9.617235691592427,7.7802027497652775,6.872107050471488
