,FIPS,Year,Score_County_1,Score_County_2,Score_County_3,Score_County_4,Score_County_5
0,51001,2011,17.87140203830552,8.282843859551805,7.2535373876921705,7.710583219652116,8.508250839501612
1,39001,2011,1.1679523285987903,8.09692648605878,60.671884247904806,73.90512224188348,24.511974264546524
2,42001,2011,12.700805054261444,12.767271661290364,12.50509829710958,17.037289155936563,16.691174921295495
3,51510,2011,3.982043427770799,7.674143269233462,3.682703870995931,6.1073578356810785,1.497310784339038
4,42003,2011,1317.3303786180995,455.40667837995596,397.94506179195014,419.82690759527793,1530.8660659618472
5,21003,2011,5.69374131234811,8.181122904581065,6.653952840310703,7.497682457850505,1.7576285566223993
6,51007,2011,0.9874689284055786,8.813842909987518,5.489783547660598,7.374748023600787,0.9644843558970873
7,51013,2011,41.42674274270901,1.580010189787319,9.983171303677924,51.67496630582573,37.09717507583139
8,42005,2011,23.654111323431128,22.053117684333415,12.79313252680413,26.136699945553655,65.89271343302934
9,39005,2011,7.893451972206806,63.61679191755328,37.52565960356908,41.54798980083652,18.791981687462645
10,39007,2011,26.17731264628262,16.664457013957783,30.143466191077586,62.61337922817419,32.284092612295005
11,39009,2011,64.4330846441261,145.31747530647246,8.54831113238891,116.0987996482604,61.02653351721958
12,39011,2011,12.328619712934525,10.189976476466269,8.020428783157046,11.302904880555598,13.119409548777845
13,54001,2011,3.352134761232079,2.7166258416005884,3.6951147795832235,4.785150110267197,5.64118634806406
14,21009,2011,3.775101954484415,46.60137994653056,36.879177335536035,10.353616442839991,17.58041803979124
15,21011,2011,19.02985865903939,15.229347509315843,7.250495166430404,9.905820538478723,28.88087760324658
16,42009,2011,17.97482944237787,9.477084818430983,4.557759848192077,9.917115669842811,10.96490871899252
17,51019,2011,32.15127724564392,15.974327035729637,17.524208505854045,5.325336147082381,20.5740078222234
18,21013,2011,50.83580242044853,24.472575180874472,9.904241845440824,13.897838299997863,60.222491723521664
19,54003,2011,82.69494907012154,50.07807574928822,83.54831086461202,40.60830248840914,90.31417883415027
20,42011,2011,140.5452868986583,115.84657941853033,73.90058839346992,78.76397464478465,13.452822002423801
21,51021,2011,2.108997907198585,2.7678741230778603,5.871542986298149,5.875582166507679,5.886691188918889
22,21015,2011,12.219191935414955,8.538077395407056,30.4105312354091,15.38503852589123,97.11865539494437
23,54005,2011,11.550535362170793,18.212317703103487,1.5098126776370215,19.45600886047395,6.402968268304741
24,21023,2011,1.8856955600655798,1.5775889665168088,15.051803848095297,11.324044236576574,2.9434695882096356
25,54007,2011,15.272934143352668,10.149758297497607,2.1352915068125125,7.3348931740812535,11.88720595255736
26,21025,2011,11.532815833353489,1.4269512693788995,1.378735448507167,10.965840061594088,4.049436223174569
27,21027,2011,0.7433061146013527,6.142264618559952,5.55486843232279,4.060731822936629,4.931556795753717
28,39015,2011,33.92619107923553,10.661118679579015,39.83313600949018,14.682386567924212,5.087458154657687
29,51029,2011,1.2264314345460536,11.284065920004263,0.3755409236734526,14.70091836908094,4.259364164021567
30,42017,2011,410.0854650527235,417.7560375408859,345.2109627128678,590.9561761798636,344.9764269792366
31,21029,2011,71.87385380923136,7.205317039210587,35.12330689677932,13.735735706096587,58.610209919598994
32,39017,2011,146.5654579523818,251.13512313707594,97.87220079090363,134.25894352741838,43.046134865180235
33,42019,2011,64.1423445363818,4.934693893833441,51.895241329816045,28.147210262810066,4.333334227642163
34,54011,2011,235.05205514559975,97.45108158318212,57.38641948716017,164.95464537217515,14.195293006266308
35,54013,2011,4.864660937136531,7.108090445528695,0.075834108415629,4.955281351163763,2.0044557609873577
36,42021,2011,89.36001058006417,62.567962571063795,33.35239846478871,51.99343641775713,26.34537011852581
37,42023,2011,3.160921121018397,1.9825797057500487,2.551805586671418,7.930192769114682,3.7230336569815377
38,42025,2011,23.612755408670946,18.689875161117367,8.759980082656414,11.475064604195305,22.085954710046526
