,FIPS,Year,Score_County_1,Score_County_2,Score_County_3,Score_County_4,Score_County_5
0,51001,2017,0.8013437954315864,5.6842190129366585,14.29236563004518,3.743186716173409,2.6181444761845256
1,39001,2017,0.10431957909902037,7.878739039856424,23.38109488386751,48.70801069062955,36.055203899882876
2,42001,2017,15.972196550776337,4.57945032497606,37.63984096022268,13.900142747900379,13.814332097868235
3,51510,2017,11.935919165703599,0.39229225648694355,7.9143218112360145,4.871227468263621,2.7737400968310317
4,42003,2017,1465.8237274606843,1324.2974725398517,1056.731151844255,1074.3763912054794,883.9826846452676
5,21003,2017,12.46544503394748,6.29879580117457,6.155712195244849,8.217217562169173,1.902258725847831
6,51007,2017,1.0844697526459215,4.426592725072702,6.420455930546571,3.5148197283308376,11.859835321575709
7,51013,2017,13.012496491727864,69.20635618431444,74.89986882113902,34.94453371725986,50.201515523191354
8,42005,2017,37.38992793450594,33.050293337193715,8.291960976066614,2.424274320796652,19.26797818923386
9,39005,2017,78.11005571752818,29.409470079625034,46.320666382179525,123.57097178916935,120.9258517716463
10,39007,2017,9.701875629683324,111.24976692556464,204.1668677953484,34.70028062482742,193.3134139099838
11,39009,2017,27.37562746849377,67.70480798735618,31.27031769358391,98.30747835036543,7.519694483383671
12,39011,2017,2.8737082113464902,19.43268087070035,14.96933034784278,23.42044752235566,0.9906866689650881
13,54001,2017,2.896830860805131,3.930405775323708,6.570883414081379,6.696140804699055,5.109739969249448
14,21009,2017,3.8640496909029833,25.32583989911256,9.91045205677056,4.5730889953943485,10.41658835325913
15,21011,2017,3.4314840230119086,8.105385221714275,17.727813641890588,1.3314543292448737,11.730704769075922
16,42009,2017,4.451364973600866,5.62639315975638,9.932379661885728,10.919992633415823,2.697848274502661
17,51019,2017,30.152338791822885,1.7111615976447883,23.71628579305919,65.60987676015641,34.39960806900989
18,21013,2017,5.748004726732571,61.56480854363009,15.005170841079849,48.885729510070696,79.70653198013717
19,54003,2017,14.733791591899873,32.273876002935694,40.81722531525682,7.250598794800605,39.975812719269705
20,42011,2017,222.2336341509397,151.477412435173,46.290826928294784,153.95056080139636,154.19690156524607
