,County,State
0,ADAMS,OH
1,ADAMS,PA
2,ALEXANDRIA CITY,VA
3,ALLEN,KY
4,ASHTABULA,OH
5,BARREN,KY
6,BATH,KY
7,BEDFORD,PA
8,BRAXTON,WV
9,BREATHITT,KY
10,BRECKINRIDGE,KY
11,BULLITT,KY
12,DELAWARE,OH
13,ESSEX,VA
14,AUGUSTA,VA
15,BATH,VA
16,BOURBON,KY
17,BUENA VISTA CITY,VA
18,CARROLL,VA
19,CLARKE,VA
20,CRAIG,VA
21,CUMBERLAND,KY
22,DINWIDDIE,VA
23,BEDFORD CITY,VA
24,EMPORIA CITY,VA
25,ESTILL,KY
26,BUTLER,KY
27,CLARK,OH
28,BALLARD,KY
29,FALLS CHURCH CITY,VA
30,EDMONSON,KY
31,FLOYD,KY
32,FLOYD,VA
33,FLUVANNA,VA
34,FULTON,KY
35,GALAX CITY,VA
36,GEAUGA,OH
37,GRANT,WV
38,GRAVES,KY
39,GRAYSON,VA
40,GREENBRIER,WV
41,HARDY,WV
42,HART,KY
43,HENDERSON,KY
44,HOPKINS,KY
45,HUNTINGDON,PA
46,JAMES CITY,VA
47,JOHNSON,KY
48,LOGAN,KY
49,LOGAN,OH
50,FLEMING,KY
51,JACKSON,KY
52,LEE,KY
53,MADISON,VA
54,MARTIN,KY
55,MASON,WV
56,MCCREARY,KY
57,ISLE OF WIGHT,VA
58,MARION,KY
59,MCLEAN,KY
60,GALLATIN,KY
61,LEXINGTON CITY,VA
62,MINERAL,WV
63,MORGAN,WV
64,NEW KENT,VA
65,NORTHUMBERLAND,PA
66,ORANGE,VA
67,PERRY,OH
68,MIDDLESEX,VA
69,NELSON,KY
70,NORFOLK CITY,VA
71,PAULDING,OH
72,POCAHONTAS,WV
73,RITCHIE,WV
74,ROCKBRIDGE,VA
75,ROCKINGHAM,VA
76,ROWAN,KY
77,SALEM,VA
78,MANASSAS CITY,VA
79,MEADE,KY
80,MONROE,WV
81,NORTHUMBERLAND,VA
82,MINGO,WV
83,RUSSELL,KY
84,SHENANDOAH,VA
85,NOTTOWAY,VA
86,NORTON CITY,VA
87,RANDOLPH,WV
88,TAYLOR,KY
89,WARREN,PA
90,UPSHUR,WV
91,WASHINGTON,OH
92,WYANDOT,OH
93,TUCKER,WV
94,WETZEL,WV
95,WINCHESTER CITY,VA
96,WOLFE,KY
97,TODD,KY
98,WAYNESBORO CITY,VA
99,WOODFORD,KY
100,WYOMING,PA
101,TIOGA,PA
102,HARRISON,OH
103,HICKMAN,KY
104,NORTHAMPTON,VA
105,PLEASANTS,WV
106,UNION,KY
107,CHARLES CITY,VA
108,HANCOCK,KY
109,LINCOLN,WV
110,COVINGTON CITY,VA
