,County,State
0,ARLINGTON,VA
1,BARBOUR,WV
2,BERKELEY,WV
3,BUCKS,PA
4,BUTLER,PA
5,CASEY,KY
6,CHRISTIAN,KY
7,CLEARFIELD,PA
8,COLONIAL HEIGHTS CITY,VA
9,DANVILLE CITY,VA
10,DODDRIDGE,WV
11,ESSEX,VA
12,ADAIR,KY
13,AMHERST,VA
14,CARROLL,VA
15,CLARKE,VA
16,CLAY,KY
17,CUMBERLAND,KY
18,CUMBERLAND,VA
19,ELLIOTT,KY
20,FAIRFAX CITY,VA
21,BEDFORD CITY,VA
22,BLAIR,PA
23,BOTETOURT,VA
24,CUMBERLAND,PA
25,EMPORIA CITY,VA
26,ESTILL,KY
27,BROOKE,WV
28,FALLS CHURCH CITY,VA
29,FLUVANNA,VA
30,GRAVES,KY
31,GREENBRIER,WV
32,HARDY,WV
33,HARRISONBURG CITY,VA
34,HENRY,VA
35,HOLMES,OH
36,HUNTINGDON,PA
37,JEFFERSON,PA
38,JEFFERSON,WV
39,KNOX,OH
40,LOUISA,VA
41,FLEMING,KY
42,FREDERICKSBURG CITY,VA
43,FULTON,OH
44,HENRY,KY
45,HOPEWELL CITY,VA
46,LAWRENCE,KY
47,LAWRENCE,PA
48,LESLIE,KY
49,FAYETTE,WV
50,LUNENBURG,VA
51,LYON,KY
52,MADISON,VA
53,MAGOFFIN,KY
54,MARTINSVILLE CITY,VA
55,MASON,WV
56,MCCRACKEN,KY
57,MCCREARY,KY
58,MCDOWELL,WV
59,MERCER,OH
60,FOREST,PA
61,MCLEAN,KY
62,MERCER,KY
63,LANCASTER,VA
64,MINERAL,WV
65,MONTGOMERY,PA
66,MORGAN,WV
67,MUSKINGUM,OH
68,ORANGE,VA
69,PAGE,VA
70,NELSON,KY
71,POWHATAN,VA
72,RITCHIE,WV
73,MEADE,KY
74,MONONGALIA,WV
75,ROBERTSON,KY
76,SOUTHAMPTON,VA
77,SPENCER,KY
78,UNION,PA
79,VIRGINIA BEACH CITY,VA
80,WARREN,PA
81,SNYDER,PA
82,SUFFOLK CITY,VA
83,VINTON,OH
84,WASHINGTON,OH
85,WESTMORELAND,PA
86,WYANDOT,OH
87,WINCHESTER CITY,VA
88,WOLFE,KY
89,WYOMING,WV
90,YORK,VA
91,WILLIAMS,OH
92,GILMER,WV
93,HARRISON,OH
94,HICKMAN,KY
95,NORTHAMPTON,VA
96,TAYLOR,WV
97,CHARLES CITY,VA
98,KING AND QUEEN,VA
99,LINCOLN,WV
