,County,State
0,ACCOMACK,VA
1,ADAMS,OH
2,ALEXANDRIA CITY,VA
3,ALLEN,KY
4,ARMSTRONG,PA
5,AUGLAIZE,OH
6,BATH,KY
7,BEDFORD,PA
8,BLAND,VA
9,BRACKEN,KY
10,BRAXTON,WV
11,BRECKINRIDGE,KY
12,BROWN,OH
13,BUTLER,PA
14,CAMERON,PA
15,CARBON,PA
16,CAROLINE,VA
17,CARROLL,KY
18,CARROLL,OH
19,CASEY,KY
20,CHARLOTTESVILLE CITY,VA
21,CHESAPEAKE CITY,VA
22,CHRISTIAN,KY
23,CLARION,PA
24,CLEARFIELD,PA
25,CLINTON,OH
26,COLONIAL HEIGHTS CITY,VA
27,COLUMBIANA,OH
28,CRAWFORD,OH
29,CRAWFORD,PA
30,CRITTENDEN,KY
31,DANVILLE CITY,VA
32,DAVIESS,KY
33,DEFIANCE,OH
34,DICKENSON,VA
35,ESSEX,VA
36,ADAIR,KY
37,ALBEMARLE,VA
38,ALLEGHANY,VA
39,AMHERST,VA
40,AUGUSTA,VA
41,BELMONT,OH
42,BOURBON,KY
43,BRISTOL,VA
44,BUENA VISTA CITY,VA
45,CENTRE,PA
46,CHAMPAIGN,OH
47,CLARK,KY
48,CLINTON,PA
49,COSHOCTON,OH
50,CULPEPER,VA
51,CUMBERLAND,VA
52,DARKE,OH
53,ANDERSON,KY
54,BEDFORD CITY,VA
55,BOTETOURT,VA
56,BRADFORD,PA
57,CUMBERLAND,PA
58,ELK,PA
59,EMPORIA CITY,VA
60,ESTILL,KY
61,BROOKE,WV
62,CARLISLE,KY
63,BALLARD,KY
64,BRUNSWICK,VA
65,CALDWELL,KY
66,EDMONSON,KY
67,APPOMATTOX,VA
68,FLOYD,VA
69,FLUVANNA,VA
70,FRANKLIN,PA
71,FREDERICK,VA
72,FULTON,PA
73,GALAX CITY,VA
74,GEAUGA,OH
75,GRANT,WV
76,GRAVES,KY
77,GRAYSON,KY
78,GREENBRIER,WV
79,GREENE,VA
80,GUERNSEY,OH
81,HALIFAX,VA
82,HAMPTON CITY,VA
83,HARRISONBURG CITY,VA
84,HENDERSON,KY
85,HENRY,VA
86,HUNTINGDON,PA
87,HURON,OH
88,INDIANA,PA
89,JACKSON,WV
90,JAMES CITY,VA
91,JEFFERSON,OH
92,JEFFERSON,PA
93,JEFFERSON,WV
94,JOHNSON,KY
95,KING GEORGE,VA
96,KNOTT,KY
97,LEBANON,PA
98,LOUDOUN,VA
99,LOUISA,VA
100,FLEMING,KY
101,FREDERICKSBURG CITY,VA
102,FULTON,OH
103,GREEN,KY
104,GREENSVILLE,VA
105,HENRY,KY
106,HOPEWELL CITY,VA
