,County,State
0,ARLINGTON,VA
1,ARMSTRONG,PA
2,ASHLAND,OH
3,ASHTABULA,OH
4,ATHENS,OH
5,BERKELEY,WV
6,BERKS,PA
7,BOONE,KY
8,BROWN,OH
9,BUTLER,OH
10,BUTLER,PA
11,CARTER,KY
12,CHESTER,PA
13,CHESTERFIELD,VA
14,CLERMONT,OH
15,CLINTON,OH
16,COLUMBIANA,OH
17,CRAWFORD,PA
18,CUYAHOGA,OH
19,DAUPHIN,PA
20,DEFIANCE,OH
21,ERIE,OH
22,ERIE,PA
23,FAIRFAX,VA
24,BELMONT,OH
25,BOYD,KY
26,BOYLE,KY
27,BUCHANAN,VA
28,CAMPBELL,KY
29,CENTRE,PA
30,CLARK,KY
31,CULPEPER,VA
32,DARKE,OH
33,FAIRFIELD,OH
34,BLAIR,PA
35,ELK,PA
36,CLARK,OH
37,FAYETTE,KY
38,FAYETTE,OH
39,FAYETTE,PA
40,FRANKLIN,KY
41,FRANKLIN,OH
42,FREDERICK,VA
43,GEAUGA,OH
44,GLOUCESTER,VA
45,GREENE,OH
46,GUERNSEY,OH
47,HALIFAX,VA
48,HANOVER,VA
49,HARRISON,WV
50,HENRICO,VA
51,HENRY,VA
52,HURON,OH
53,INDIANA,PA
54,JACKSON,OH
55,JEFFERSON,KY
56,JEFFERSON,PA
57,KENTON,KY
58,KING GEORGE,VA
59,KNOX,KY
60,KNOX,OH
61,LACKAWANNA,PA
62,LAKE,OH
63,LAUREL,KY
64,LEBANON,PA
65,LOUDOUN,VA
66,HARLAN,KY
67,HARRISON,KY
68,JESSAMINE,KY
69,KANAWHA,WV
70,LORAIN,OH
71,HARDIN,KY
72,HOCKING,OH
73,LEE,VA
74,LUCAS,OH
75,LUZERNE,PA
76,LYCOMING,PA
77,MADISON,KY
78,MAHONING,OH
79,LAWRENCE,OH
80,MADISON,OH
81,MEDINA,OH
82,MONROE,PA
83,MONTGOMERY,VA
84,MUSKINGUM,OH
85,NELSON,VA
86,NICHOLAS,WV
87,PORTAGE,OH
88,MIAMI,OH
89,MONTGOMERY,KY
90,NELSON,KY
91,PRINCE WILLIAM,VA
92,PREBLE,OH
93,ROANOKE,VA
94,SANDUSKY,OH
95,SCHUYLKILL,PA
96,SCOTT,VA
97,SHELBY,OH
98,SHENANDOAH,VA
99,SPOTSYLVANIA,VA
100,SUMMIT,OH
101,TAZEWELL,VA
102,TRUMBULL,OH
103,TUSCARAWAS,OH
104,STAFFORD,VA
105,WARREN,VA
106,WASHINGTON,PA
107,WARREN,OH
108,WASHINGTON,OH
109,WAYNE,KY
110,WAYNE,OH
111,WESTMORELAND,PA
112,WOOD,OH
113,WYTHE,VA
114,YORK,PA
115,WOOD,WV
