,County,State
0,ADAMS,PA
1,ALEXANDRIA CITY,VA
2,ALLEN,KY
3,AMELIA,VA
4,ARLINGTON,VA
5,ARMSTRONG,PA
6,ASHLAND,OH
7,BARREN,KY
8,BEDFORD,VA
9,BOONE,KY
10,BREATHITT,KY
11,BUCKINGHAM,VA
12,BULLITT,KY
13,BUTLER,PA
14,CABELL,WV
15,CALHOUN,WV
16,CAMBRIA,PA
17,CAMERON,PA
18,CAROLINE,VA
19,CARROLL,KY
20,CHESAPEAKE CITY,VA
21,CHESTERFIELD,VA
22,CHRISTIAN,KY
23,CLARION,PA
24,CLEARFIELD,PA
25,COLONIAL HEIGHTS CITY,VA
26,CRITTENDEN,KY
27,DAVIESS,KY
28,ERIE,OH
29,ESSEX,VA
30,ADAIR,KY
31,BEAVER,PA
32,BELMONT,OH
33,BOYLE,KY
34,BRISTOL,VA
35,CHAMPAIGN,OH
36,CLINTON,KY
37,COSHOCTON,OH
38,CUMBERLAND,KY
39,FAIRFAX CITY,VA
40,BOTETOURT,VA
41,CHARLOTTE,VA
42,ELK,PA
43,ESTILL,KY
44,BROOKE,WV
45,BUTLER,KY
46,CALDWELL,KY
47,FALLS CHURCH CITY,VA
48,EDMONSON,KY
49,FAYETTE,OH
50,FLOYD,VA
51,GALLIA,OH
52,GILES,VA
53,GLOUCESTER,VA
54,GRANT,KY
55,GRAYSON,KY
56,GREENE,OH
57,GREENE,PA
58,GUERNSEY,OH
59,HAMPTON CITY,VA
60,HANCOCK,OH
61,HANOVER,VA
62,HART,KY
63,HENDERSON,KY
64,HENRICO,VA
65,HENRY,VA
66,HOLMES,OH
67,HOPKINS,KY
68,HURON,OH
69,JACKSON,OH
70,JAMES CITY,VA
71,JEFFERSON,KY
72,JEFFERSON,OH
73,JEFFERSON,PA
74,KING GEORGE,VA
75,KING WILLIAM,VA
76,LEBANON,PA
77,LEHIGH,PA
78,LOGAN,KY
79,LOUDOUN,VA
80,GREEN,KY
81,HANCOCK,WV
82,HENRY,KY
83,HOPEWELL CITY,VA
84,JACKSON,KY
85,LAWRENCE,PA
86,LEE,KY
87,LORAIN,OH
88,HOCKING,OH
89,LUNENBURG,VA
90,LYON,KY
91,MARSHALL,WV
92,MARTINSVILLE CITY,VA
93,MASON,WV
94,ISLE OF WIGHT,VA
95,LAWRENCE,OH
96,MARION,KY
97,MCLEAN,KY
98,GALLATIN,KY
99,LARUE,KY
100,LANCASTER,VA
101,MATHEWS,VA
102,MONTGOMERY,VA
103,MONTOUR,PA
104,MUHLENBERG,KY
105,NEW KENT,VA
106,NEWPORT NEWS CITY,VA
107,OHIO,WV
108,OWEN,KY
109,PETERSBURG CITY,VA
110,PIKE,OH
111,POQUOSON CITY,VA
112,PORTSMOUTH CITY,VA
113,MIDDLESEX,VA
114,MONROE,KY
115,NELSON,KY
116,NORFOLK CITY,VA
117,OHIO,KY
118,OWSLEY,KY
119,PICKAWAY,OH
120,POWELL,KY
121,RICHLAND,OH
122,ROANE,WV
123,ROSS,OH
124,RUSSELL,VA
125,SALEM,VA
126,SCIOTO,OH
127,NORTHUMBERLAND,VA
128,OLDHAM,KY
129,PERRY,KY
130,PITTSYLVANIA,VA
131,PRINCE EDWARD,VA
132,PRINCE GEORGE,VA
133,RICHMOND,VA
134,ROANOKE,VA
135,METCALFE,KY
136,SCHUYLKILL,PA
137,NOTTOWAY,VA
138,PUTNAM,WV
139,RANDOLPH,WV
140,SPENCER,KY
141,STAUNTON CITY,VA
142,SULLIVAN,PA
143,UNION,PA
144,VIRGINIA BEACH CITY,VA
145,STAFFORD,VA
146,TAYLOR,KY
147,VENANGO,PA
148,WARREN,KY
149,SHELBY,KY
150,SUFFOLK CITY,VA
151,UPSHUR,WV
152,VINTON,OH
153,WASHINGTON,VA
154,WAYNE,OH
155,WESTMORELAND,PA
156,WILLIAMSBURG CITY,VA
157,WYANDOT,OH
158,TRIGG,KY
159,TUCKER,WV
160,TYLER,WV
161,WASHINGTON,KY
162,WEBSTER,KY
163,WESTMORELAND,VA
164,WOLFE,KY
165,TODD,KY
166,TRIMBLE,KY
167,WAYNESBORO CITY,VA
168,TIOGA,PA
169,YORK,VA
170,SURRY,VA
171,NORTHAMPTON,VA
172,UNION,KY
173,CHARLES CITY,VA
174,KING AND QUEEN,VA
175,HANCOCK,KY
176,LINCOLN,WV
