,County,State
0,ACCOMACK,VA
1,ADAMS,PA
2,ALLEN,KY
3,AMELIA,VA
4,ARMSTRONG,PA
5,ASHLAND,OH
6,AUGLAIZE,OH
7,BARBOUR,WV
8,BATH,KY
9,BLAND,VA
10,BOONE,KY
11,BOONE,WV
12,BRACKEN,KY
13,BRAXTON,WV
14,BREATHITT,KY
15,BUCKINGHAM,VA
16,BULLITT,KY
17,BUTLER,PA
18,CALHOUN,WV
19,CAMERON,PA
20,CARBON,PA
21,CAROLINE,VA
22,CARROLL,OH
23,CARTER,KY
24,CASEY,KY
25,CHRISTIAN,KY
26,COLONIAL HEIGHTS CITY,VA
27,COLUMBIA,PA
28,CRAWFORD,OH
29,CRITTENDEN,KY
30,DANVILLE CITY,VA
31,DAVIESS,KY
32,DODDRIDGE,WV
33,ALLEGHANY,VA
34,AMHERST,VA
35,BELMONT,OH
36,BOYD,KY
37,BOYLE,KY
38,BUCHANAN,VA
39,BUENA VISTA CITY,VA
40,CAMPBELL,VA
41,CARROLL,VA
42,CHAMPAIGN,OH
43,CLARK,KY
44,CLARKE,VA
45,CLINTON,PA
46,CRAIG,VA
47,CULPEPER,VA
48,CUMBERLAND,KY
49,CUMBERLAND,VA
50,DARKE,OH
51,DINWIDDIE,VA
52,ELLIOTT,KY
53,FAIRFIELD,OH
54,ANDERSON,KY
55,BLAIR,PA
56,BOTETOURT,VA
57,BRADFORD,PA
58,CHARLOTTE,VA
59,CUMBERLAND,PA
60,BROOKE,WV
61,BUTLER,KY
62,CLARK,OH
63,CLAY,WV
64,BALLARD,KY
65,CALDWELL,KY
66,EDMONSON,KY
67,FLUVANNA,VA
68,FULTON,PA
69,GALAX CITY,VA
70,GEAUGA,OH
71,GLOUCESTER,VA
72,GRANT,KY
73,GRANT,WV
74,GRAVES,KY
75,GRAYSON,VA
76,GREENBRIER,WV
77,GREENE,PA
78,GREENE,VA
79,GUERNSEY,OH
80,HALIFAX,VA
81,HAMPTON CITY,VA
82,HANOVER,VA
83,HARRISON,WV
84,HARRISONBURG CITY,VA
85,HENDERSON,KY
86,HENRY,VA
87,HOPKINS,KY
88,HUNTINGDON,PA
89,HURON,OH
90,JACKSON,OH
91,JACKSON,WV
92,JAMES CITY,VA
93,JEFFERSON,OH
94,JEFFERSON,PA
95,JOHNSON,KY
96,KING GEORGE,VA
97,KING WILLIAM,VA
98,KNOTT,KY
99,KNOX,OH
100,LOGAN,KY
101,LOGAN,OH
102,LOGAN,WV
103,LOUISA,VA
104,FLEMING,KY
105,FREDERICKSBURG CITY,VA
106,HENRY,KY
107,LAWRENCE,KY
108,LESLIE,KY
109,LEWIS,KY
110,LINCOLN,KY
111,LIVINGSTON,KY
112,LORAIN,OH
113,FAYETTE,WV
114,HOCKING,OH
115,JUNIATA,PA
116,LEE,VA
117,LUNENBURG,VA
118,MADISON,VA
119,MAGOFFIN,KY
120,MARION,OH
121,MARION,WV
122,MARSHALL,WV
123,MARTINSVILLE CITY,VA
124,MCCRACKEN,KY
125,MCCREARY,KY
126,MCDOWELL,WV
127,MCKEAN,PA
128,MENIFEE,KY
129,FOREST,PA
130,HENRY,OH
131,LAWRENCE,OH
132,MARION,KY
133,MARSHALL,KY
134,MCLEAN,KY
135,MECKLENBURG,VA
136,MEIGS,OH
137,LARUE,KY
138,LEXINGTON CITY,VA
139,HIGHLAND,VA
140,LANCASTER,VA
141,MONROE,OH
142,MONTGOMERY,VA
143,MORGAN,WV
144,MORROW,OH
145,MUHLENBERG,KY
146,MUSKINGUM,OH
147,NELSON,VA
148,NEW KENT,VA
149,NEWPORT NEWS CITY,VA
150,NICHOLAS,WV
151,OHIO,WV
152,ORANGE,VA
153,OTTAWA,OH
154,PENDLETON,KY
155,PIKE,OH
156,PORTSMOUTH CITY,VA
157,MIDDLESEX,VA
158,MONROE,KY
159,NELSON,KY
160,NOBLE,OH
161,OHIO,KY
162,OWSLEY,KY
163,PATRICK,VA
164,PAULDING,OH
165,PICKAWAY,OH
166,POWHATAN,VA
167,RITCHIE,WV
168,ROCKBRIDGE,VA
169,ROCKINGHAM,VA
170,MEADE,KY
171,MIFFLIN,PA
172,NORTHUMBERLAND,VA
173,OLDHAM,KY
174,PITTSYLVANIA,VA
175,POTTER,PA
176,PREBLE,OH
177,PRINCE EDWARD,VA
178,PRINCE GEORGE,VA
179,RAPPAHANNOCK,VA
180,ROANOKE,VA
181,ROBERTSON,KY
182,ROCKCASTLE,KY
183,METCALFE,KY
184,MINGO,WV
185,PERRY,PA
186,SANDUSKY,OH
187,SCOTT,VA
188,SIMPSON,KY
189,SMYTH,VA
190,SOMERSET,PA
191,NOTTOWAY,VA
