,County,State
0,ACCOMACK,VA
1,ADAMS,PA
2,ALEXANDRIA CITY,VA
3,ALLEN,KY
4,AMELIA,VA
5,AUGLAIZE,OH
6,BARREN,KY
7,BATH,KY
8,BEDFORD,PA
9,BEDFORD,VA
10,BELL,KY
11,BLAND,VA
12,BOONE,WV
13,BRACKEN,KY
14,BRAXTON,WV
15,BREATHITT,KY
16,BRECKINRIDGE,KY
17,BROWN,OH
18,BUCKINGHAM,VA
19,BULLITT,KY
20,CALHOUN,WV
21,CAMERON,PA
22,CARBON,PA
23,CARROLL,OH
24,CARTER,KY
25,CHARLOTTESVILLE CITY,VA
26,CHESAPEAKE CITY,VA
27,CLARION,PA
28,CLERMONT,OH
29,COLUMBIA,PA
30,CRITTENDEN,KY
31,DEFIANCE,OH
32,DICKENSON,VA
33,ERIE,PA
34,ALBEMARLE,VA
35,ALLEN,OH
36,AUGUSTA,VA
37,BATH,VA
38,BOURBON,KY
39,BOYLE,KY
40,BRISTOL,VA
41,BUCHANAN,VA
42,BUENA VISTA CITY,VA
43,CALLOWAY,KY
44,CAMPBELL,VA
45,CLARK,KY
46,CLINTON,KY
47,CLINTON,PA
48,COSHOCTON,OH
49,CRAIG,VA
50,CULPEPER,VA
51,DARKE,OH
52,DINWIDDIE,VA
53,ANDERSON,KY
54,BRADFORD,PA
55,CHARLOTTE,VA
56,ELK,PA
57,BUTLER,KY
58,CARLISLE,KY
59,CLAY,WV
60,BALLARD,KY
61,BRUNSWICK,VA
62,CALDWELL,KY
63,EDMONSON,KY
64,FAUQUIER,VA
65,APPOMATTOX,VA
66,FLOYD,VA
67,FRANKLIN,PA
68,FREDERICK,VA
69,FULTON,KY
70,FULTON,PA
71,GALAX CITY,VA
72,GEAUGA,OH
73,GILES,VA
74,GOOCHLAND,VA
75,GRANT,WV
76,GRAYSON,KY
77,GRAYSON,VA
78,GREENE,PA
79,GREENE,VA
80,HALIFAX,VA
81,HAMPTON CITY,VA
82,HANOVER,VA
83,HARDIN,OH
84,HART,KY
85,HOPKINS,KY
86,JACKSON,WV
87,JAMES CITY,VA
88,JEFFERSON,OH
89,JOHNSON,KY
90,KING GEORGE,VA
91,KING WILLIAM,VA
92,KNOTT,KY
93,KNOX,KY
94,LACKAWANNA,PA
95,LAUREL,KY
96,LOGAN,KY
97,LOGAN,OH
98,LOGAN,WV
99,FRANKLIN CITY,VA
100,GARRARD,KY
101,GREEN,KY
102,GREENSVILLE,VA
103,GREENUP,KY
104,HANCOCK,WV
105,JACKSON,KY
106,LEE,KY
107,LETCHER,KY
108,LEWIS,KY
109,LINCOLN,KY
110,LIVINGSTON,KY
111,HARDIN,KY
112,JUNIATA,PA
113,LEE,VA
114,LYNCHBURG CITY,VA
115,MARION,WV
116,MARTIN,KY
117,MASON,KY
118,MCKEAN,PA
119,MENIFEE,KY
120,HENRY,OH
121,ISLE OF WIGHT,VA
122,MARION,KY
123,MARSHALL,KY
124,MECKLENBURG,VA
125,MEIGS,OH
126,MERCER,PA
127,GALLATIN,KY
128,LARUE,KY
129,LEXINGTON CITY,VA
130,HIGHLAND,VA
131,MATHEWS,VA
132,MONROE,OH
133,MONTGOMERY,VA
134,MONTOUR,PA
135,MORGAN,OH
136,MORROW,OH
137,MUHLENBERG,KY
138,NELSON,VA
139,NEW KENT,VA
140,NEWPORT NEWS CITY,VA
141,NICHOLAS,WV
142,NORTHAMPTON,PA
143,NORTHUMBERLAND,PA
144,OHIO,WV
145,OWEN,KY
146,PENDLETON,KY
147,PERRY,OH
148,PETERSBURG CITY,VA
149,PIKE,PA
150,POQUOSON CITY,VA
151,PORTSMOUTH CITY,VA
152,MIDDLESEX,VA
153,MONROE,KY
154,MONTGOMERY,KY
155,MORGAN,KY
156,NOBLE,OH
157,NORFOLK CITY,VA
158,OHIO,KY
159,OWSLEY,KY
160,PATRICK,VA
161,PAULDING,OH
162,POCAHONTAS,WV
163,POWELL,KY
164,PULASKI,KY
165,PULASKI,VA
166,RICHLAND,OH
167,ROANE,WV
168,ROCKBRIDGE,VA
169,ROCKINGHAM,VA
170,ROWAN,KY
171,RUSSELL,VA
172,SALEM,VA
173,MANASSAS CITY,VA
174,MIFFLIN,PA
175,MONROE,WV
176,NORTHUMBERLAND,VA
177,OLDHAM,KY
178,PITTSYLVANIA,VA
179,POTTER,PA
180,PRESTON,WV
181,PRINCE EDWARD,VA
182,PRINCE GEORGE,VA
183,RAPPAHANNOCK,VA
184,ROANOKE,VA
185,ROCKCASTLE,KY
186,METCALFE,KY
187,MINGO,WV
188,PERRY,PA
189,PUTNAM,OH
190,RUSSELL,KY
191,SHELBY,OH
192,SHENANDOAH,VA
