,FIPS,Year,Score_County_1,Score_County_2,Score_County_3
0,51001,2011,12.169410533130387,9.424487894202732,9.76455712051759
1,39001,2011,34.35209033258221,29.56623842392566,1.4307312647222634
2,42001,2011,9.007683777990374,16.07118594086613,14.076265928634527
3,51510,2011,1.7055432257032088,12.410802153644884,7.19132579578066
4,42003,2011,647.6325728488657,562.900683603267,608.0723849882804
5,21003,2011,7.5059310495261355,7.68992016227882,10.347490260264186
6,51007,2011,5.522428500278339,5.954644719519381,12.535786563362944
7,51013,2011,20.70333495153144,20.922118334883812,13.23986460083467
8,42005,2011,12.993272240283014,12.14093302676462,29.414586814210605
9,39005,2011,12.367530277225194,31.538281678462283,35.89778605531016
10,39007,2011,25.103943415911353,28.696945963870913,14.853761187325151
11,39009,2011,64.93157307488612,69.16107830225907,24.065708454452185
12,39011,2011,14.07843202391836,7.851147887507932,9.879480224013449
13,54001,2011,10.81499682105055,3.8380259287627227,1.2348974811723452
14,21009,2011,4.377329378375709,15.047406651253926,37.57852253788665
15,21011,2011,15.328277817822732,8.776498876401462,17.913198303075404
16,42009,2011,19.120816662663746,5.707401032667003,2.5555486453926295
17,51019,2011,17.440909302062963,18.647934011923684,3.1350606271860495
18,21013,2011,31.923603735914032,11.636805690325057,22.20374383131049
19,54003,2011,33.828636499064956,70.51802440237621,44.493816569200035
20,42011,2011,77.9979206165382,60.268130817168014,27.756419726720743
21,51021,2011,9.116827847207544,7.068148366407527,3.1907619423473403
22,21015,2011,16.41785066766227,36.432992385345436,14.021040991991807
23,54005,2011,12.535886533137518,9.855101599778331,10.8079818040684
24,21023,2011,12.23349633699757,8.006606822443155,3.1830596836590948
25,54007,2011,16.08737862487153,0.41904536384282687,10.308548888415245
26,21025,2011,13.030075319940966,1.4773416341546188,1.2002152650249982
27,21027,2011,4.167574999509676,7.9647881394936855,7.652885753135687
28,39015,2011,25.977821425065933,0.1311732977081417,22.3214664756859
29,51029,2011,7.148969326816337,0.8625542601388461,9.653390501135437
30,42017,2011,280.7075136999856,356.49681774027397,336.25342978434884
31,21029,2011,8.26468406306202,40.18696221113431,30.677367692111822
32,39017,2011,113.28044190699089,139.46917366118262,11.726592694759116
33,42019,2011,9.524471716272787,35.70853969647957,16.730627266574697
34,54011,2011,148.10628989300886,17.37390613567551,58.23459183725518
35,54013,2011,5.899534220214327,2.6699804635436895,9.135479089204132
36,42021,2011,36.15503736145168,14.102175916259732,70.603466866024
37,42023,2011,5.018501666598914,7.797201030644959,7.71444275014896
38,42025,2011,10.051770025761318,18.774571894805053,10.65131613708999
39,51033,2011,11.876529362965274,10.155216660478676,13.40757875426487
40,21041,2011,26.595236182123028,0.5300411371239414,16.497509562170983
41,39019,2011,5.738001026018091,11.23529751793306,6.976877059904105
42,21043,2011,13.424002116943901,42.186710004652866,20.735292947154164
43,21045,2011,6.384816423459432,15.519766818175947,0.5560934377450606
44,51540,2011,1.4472571734627857,13.149749747478973,3.446615697840611
45,51550,2011,1.4321766666709048,9.144803444926412,12.528648519824008
46,42029,2011,55.06098735098912,34.367741063216094,92.42523808510441
47,51041,2011,32.099003771313065,52.57892709793731,95.73146471371986
48,21047,2011,10.65474037692432,12.216658378216106,14.952700597809619
49,42031,2011,17.21608611982369,12.596658502320793,10.114784854983759
50,42033,2011,3.9805504528519147,11.596360424358199,12.467628122808284
51,39025,2011,152.0299811208613,63.798570500500084,31.09430066386753
52,39027,2011,20.42388673269708,28.35751740913835,7.652146962334644
53,51570,2011,10.099304165650645,6.1128100870404305,1.7928522873270123
54,42037,2011,15.051892914941707,15.51967556461744,4.112814065157194
55,39029,2011,4.034986813681256,26.44953689507831,21.977992918797423
56,39033,2011,7.892460097855573,5.2798551080655605,10.183139907649402
57,42039,2011,21.687940222599675,6.8668903518758535,0.43711857577135993
58,21055,2011,14.78303419406989,0.9290172791714923,2.329813943906524
59,39035,2011,139.66904966450738,260.38668216710823,100.71818943301375
60,51590,2011,7.5253570709066695,7.287272283247829,2.482736836210006
61,42043,2011,58.72720750376319,80.80493156077732,40.46464528389466
62,21059,2011,12.77617839081573,13.125234679648928,9.412943305444855
63,39039,2011,17.303524745785733,14.724602052030203,16.54529428110571
64,39041,2011,30.670506495149077,169.86641191666993,257.0519812032869
65,42045,2011,90.74488216521058,250.88432737408903,386.0199734014985
66,51051,2011,2.870890959992403,17.020187793746878,13.44984680788527
67,54017,2011,10.559722744687768,4.26677891388833,1.9656879603611852
68,39043,2011,30.950363158061506,45.27335324780806,35.21455561390409
69,42049,2011,23.788530690990484,64.54542350384527,38.93888122772206
70,51057,2011,2.8020883334307993,11.295412805981512,6.305965448209271
71,51059,2011,79.75231466920118,100.77282584293582,153.445683763074
72,21001,2011,1.8890577556278076,14.772112245626882,6.993578976030262
73,51003,2011,0.8435453807686581,0.4271009075020784,20.850604190048276
74,51005,2011,8.138043097422774,11.06112294386341,9.375568989308201
75,39003,2011,39.154578359721334,40.83748823477112,11.880654689581284
76,51009,2011,14.786148662050632,7.23508392208454,1.7734648529292714
77,51015,2011,2.873257888032426,15.87029919331432,13.011321856004011
78,51017,2011,3.7331073557909122,12.26584876341677,8.183780590982897
79,42007,2011,21.838222342814237,29.339125428593416,20.413535084473338
80,39013,2011,16.771088177857767,14.419610552295756,6.27028451972598
81,21017,2011,0.5206834336189123,13.39221811101353,11.654670595072123
82,21019,2011,12.895562556685181,83.53576808944557,138.40675915448801
83,21021,2011,8.360168976070424,15.101925611995057,3.5827216552548466
84,51520,2011,3.1286173514849773,10.865006722073376,4.880258566970564
85,51027,2011,15.488426066822276,28.239245524195447,2.0180061607869972
86,51530,2011,9.76210360748225,7.840993006746763,0.09044557761364552
87,21035,2011,2.889046108980905,16.267213436112037,4.86252444158323
88,21037,2011,64.37596624110999,43.57895817782475,74.75799148992651
89,51031,2011,5.147363555122565,12.84869997706777,7.374329185616711
90,51035,2011,7.441814023043846,14.1308647871544,12.613559065484774
91,42027,2011,24.368163414172166,7.705493552864657,0.17921771262904404
92,39021,2011,13.339881047472774,6.695303299162406,2.059877403043808
93,21049,2011,7.605213326714173,38.86869785046952,54.85580524842384
94,51043,2011,13.427578634722005,3.082827716411433,0.48705331679322306
95,21051,2011,24.591630942885907,33.3942920703559,27.969085699132453
96,21053,2011,4.77018617854852,9.432502678415414,7.558696215980867
97,42035,2011,9.383424781007207,5.286150796908623,8.848918446677029
98,39031,2011,1.003136951160794,11.510811244995502,12.941265470935964
99,51045,2011,7.887710138714379,5.252315327296782,7.381967271890424
100,51047,2011,14.016957184661218,20.05596166499484,23.769973740576066
101,21057,2011,7.662698401258052,1.374627886030148,11.38174855575389
102,51049,2011,9.014536158716865,3.017230546414935,8.684174617967384
103,39037,2011,13.640741444318259,7.461841036585435,19.416611234126925
104,51053,2011,14.353067769675635,0.4635474026192752,3.6471599326968986
105,21063,2011,6.194203779660969,10.146968901382222,15.791399510599552
106,51600,2011,1.981798763127955,9.522619358002643,0.9418201669783512
107,39045,2011,14.598831171257261,50.01188091178069,218.2920087697397
108,21005,2011,5.347588767785193,14.776580779791173,11.967458473216642
109,51515,2011,2.64657437848922,5.570409641457874,12.325185122851464
110,42013,2011,14.72179268260667,13.436120065386326,50.65407904563036
111,51023,2011,12.378299753075455,14.996900019192573,18.48537606004553
112,42015,2011,8.72950865673362,16.576503953402376,11.516925904073137
113,51037,2011,7.098525799189457,10.311058250525285,1.5669622531161622
114,42041,2011,7.373115749437833,7.774851101896943,14.542203708363983
115,42047,2011,0.2784403257916593,6.699838277750022,18.198591517994597
116,51595,2011,2.075811460273823,13.529056781453287,1.1783573229910649
117,21065,2011,4.953238623247534,8.946234207524308,9.100545151358874
118,54009,2011,8.29848642818596,3.801855165705376,4.335786001447683
119,21031,2011,7.34617466159123,4.427236111270189,6.195663954710281
120,21039,2011,3.60559811859038,4.9979968059627735,12.821716910824165
121,39023,2011,6.753427856536427,4.348315102322988,13.584534086692035
122,54015,2011,14.555957588982414,0.5011612682030542,2.4449503954577954
123,21007,2011,6.872116731009161,7.756331402440492,5.203375832179424
124,51025,2011,0.6918527208126323,10.041218432155773,10.666889350204574
125,21033,2011,7.290671128777251,9.880262722493073,4.2529410536844345
126,51610,2011,4.745923149059364,7.146161169431463,7.048302389548676
127,21067,2011,144.66190906140173,17.725302007962334,102.59047241216511
128,21061,2011,12.84973997707466,1.4228677087897086,14.67273668348415
129,51061,2011,55.6639427052171,11.94040546972902,16.572332847480297
130,51011,2011,4.042102645712308,11.936273830563769,2.097288972344809
131,39047,2011,3.645158221279193,26.04750747038513,1.4042527118097266
132,42051,2011,34.145755734310626,72.41404933530002,75.52724164596168
133,21071,2011,42.13523548368656,20.51854145862238,8.944374808446948
134,51063,2011,3.2365620756754683,11.44238582833965,9.271410996577272
135,51065,2011,11.148649506201254,6.520274459023354,6.336401703318267
136,21073,2011,23.72822761239132,15.320986075506623,21.791504029180658
137,39049,2011,250.27311188237078,253.43917353130152,420.89157797804916
138,42055,2011,26.917339097171634,22.81836606303946,1.4606016738255245
139,51067,2011,19.484665403470878,16.34663753177624,0.054565836266950836
140,51069,2011,39.46596445952792,32.232611954237576,27.419183968473856
141,21075,2011,4.007150182592069,11.19711707927674,6.95806292916458
142,42057,2011,10.935329707504666,6.460483636103659,3.78644698634974
143,51640,2011,10.694694116387852,1.7461421242106945,6.49702484108732
144,39053,2011,28.400372017007413,46.21816436072565,14.748738339134352
145,39055,2011,10.695424063209416,5.76728014289314,8.15860417092789
146,51071,2011,34.644638039980954,6.546498680488117,30.45991434281956
147,51073,2011,9.120496370871534,9.0781069617842,6.769274626873236
148,51075,2011,1.587625334993503,13.50325056477028,3.222934031264057
149,21081,2011,8.683624502389915,10.425957973507053,10.515927584194934
150,54023,2011,9.669208103111208,3.9089691531937847,7.350714142122059
151,21083,2011,6.532119699722856,16.08673409577,13.218446767778309
152,21085,2011,4.36135687829077,14.480534586673913,5.636765208732624
153,51077,2011,5.871362623447506,7.032039663644258,7.11630342671928
154,54025,2011,8.27251400944022,10.914797082797175,26.016878796877897
155,39057,2011,61.52242280472272,6.382835942429298,19.594401886589388
156,42059,2011,11.376056911515844,15.650471778353822,4.919972370941366
157,51079,2011,6.140181181675379,7.0925690930639576,9.081789182811741
158,39059,2011,12.410223979854331,17.994550595634486,21.870386515073175
159,51083,2011,15.817384478335844,4.81281654792197,12.939862730369942
160,39061,2011,551.9370366449501,525.6434605056355,609.2769832166384
161,51650,2011,5.024906195105722,7.000647388854878,14.864874764931576
162,39063,2011,17.638792961696133,8.574468961167154,53.63970176584404
163,51085,2011,12.059170656480019,28.740864094904893,46.69551897006699
164,39065,2011,17.510320187421474,9.76821641651001,51.525781232590404
165,54031,2011,4.8984865154041985,5.448972369211595,17.16866245923232
166,54033,2011,15.48983748242401,8.580015861763865,1.200341633296087
167,51660,2011,8.423124324227153,6.637220288738989,6.697380518019046
168,21099,2011,4.204481169393966,11.147329900847941,9.485735800779027
169,21101,2011,8.331351824377654,10.721934746666248,1.8581024895874676
170,51087,2011,104.32627097715016,2.822079439262549,42.063481381155476
171,51089,2011,12.16856625940189,10.855433203525056,13.661760641229133
172,39075,2011,4.423915984656157,13.4056426143885,3.1087823224078983
173,21107,2011,8.238262618729514,21.683513771209086,14.241501720189659
