,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank
0,51001,2014,3.475147589436581,4,0,Good,0
1,39001,2014,12.274331975693135,13,6,Normal,1
2,42001,2014,6.452557967500456,7,3,Normal,1
3,51510,2014,7.543366054358063,8,6,Normal,1
4,42003,2014,1172.7691435872655,1173,4,Severe,3
5,21003,2014,6.302914732329475,7,4,Normal,1
6,51007,2014,3.938657381561293,4,9,Good,0
7,51013,2014,10.09263618703741,11,6,Normal,1
8,42005,2014,33.043940913304475,34,3,Critical,2
9,39005,2014,36.34034309481722,37,5,Critical,2
10,39007,2014,51.07055424342793,52,0,Critical,2
11,39009,2014,51.11833803325665,52,7,Critical,2
12,39011,2014,4.317073439811982,5,6,Good,0
13,54001,2014,7.175328412005419,8,8,Normal,1
14,21009,2014,10.296064934300276,11,7,Normal,1
15,21011,2014,8.09182491091799,9,11,Normal,1
16,42009,2014,14.535687810146165,15,2,Normal,1
17,51019,2014,25.05327149705386,26,9,Critical,2
18,21013,2014,147.76588983836868,148,6,Critical,2
19,54003,2014,5.109958301469017,6,5,Good,0
20,42011,2014,90.38818272643694,91,4,Critical,2
21,51021,2014,5.087010940768606,6,6,Good,0
22,21015,2014,45.756921865730035,46,7,Critical,2
23,54005,2014,2.377812964324651,3,5,Good,0
24,21023,2014,7.710515119156677,8,11,Normal,1
25,54007,2014,12.578721140800624,13,7,Normal,1
26,21025,2014,2.969304276502445,3,8,Good,0
27,21027,2014,14.059821210923069,15,5,Normal,1
28,39015,2014,45.348367432902144,46,8,Critical,2
29,51029,2014,9.617235691592427,10,5,Normal,1
30,42017,2014,262.18612038110683,263,3,Critical,2
31,21029,2014,8.229613464923679,9,6,Normal,1
32,39017,2014,143.07107663921897,144,4,Critical,2
33,42019,2014,67.55426428756704,68,4,Critical,2
34,54011,2014,82.64993643035517,83,7,Critical,2
35,54013,2014,11.07450217440069,12,7,Normal,1
36,42021,2014,167.67054663673824,168,2,Critical,2
37,42023,2014,3.45717460117584,4,2,Good,0
38,42025,2014,4.516200790782411,5,5,Good,0
39,51033,2014,2.8860650227343063,3,8,Good,0
40,21041,2014,9.52203485464908,10,8,Normal,1
41,39019,2014,0.4321206880345979,1,6,Good,0
42,21043,2014,44.295878589537956,45,7,Critical,2
43,21045,2014,16.888403078953438,17,8,Normal,1
44,51540,2014,7.766108428402831,8,8,Normal,1
45,51550,2014,10.478056252976463,11,8,Normal,1
46,42029,2014,115.0914047390297,116,3,Critical,2
47,51041,2014,164.07713218670096,165,13,Critical,2
48,21047,2014,27.363603135079867,28,5,Critical,2
49,42031,2014,12.344376280362637,13,4,Normal,1
50,42033,2014,4.05562097186845,5,2,Good,0
51,39025,2014,73.7011727591737,74,9,Critical,2
52,39027,2014,33.562551530104535,34,5,Critical,2
53,51570,2014,1.5450673822374723,2,11,Good,0
54,42037,2014,2.562195347410285,3,5,Good,0
55,39029,2014,68.94220991268172,69,7,Critical,2
56,39033,2014,40.6036811409169,41,6,Critical,2
57,42039,2014,18.087143920090462,19,3,Normal,1
58,21055,2014,8.24766483079775,9,5,Normal,1
59,39035,2014,245.80729826826197,246,1,Critical,2
60,51590,2014,8.649099192893193,9,3,Normal,1
61,42043,2014,276.1613549396003,277,5,Severe,3
62,21059,2014,12.273809845874446,13,4,Normal,1
63,39039,2014,30.876726536034898,31,5,Critical,2
64,39041,2014,46.37305986157324,47,5,Critical,2
65,42045,2014,400.082754295696,401,3,Severe,3
66,51051,2014,11.066011369753664,12,6,Normal,1
67,54017,2014,9.731299375091234,10,8,Normal,1
68,39043,2014,31.287577286506604,32,3,Critical,2
69,42049,2014,38.33778717195118,39,1,Critical,2
70,51057,2014,4.87533055313137,5,6,Good,0
71,51059,2014,57.53679622288245,58,9,Critical,2
72,21001,2014,17.30505278045052,18,8,Normal,1
73,51003,2014,3.7972922757809617,4,7,Good,0
74,51005,2014,14.133291120545897,15,7,Normal,1
75,39003,2014,109.45456258909898,110,6,Critical,2
76,51009,2014,9.614790956562757,10,9,Normal,1
77,51015,2014,16.85427864028485,17,7,Normal,1
78,51017,2014,4.059318751307798,5,7,Good,0
79,42007,2014,9.470672242778164,10,7,Normal,1
80,39013,2014,4.357373070117991,5,8,Good,0
81,21017,2014,8.98233544988585,9,10,Normal,1
82,21019,2014,41.635589396189424,42,7,Critical,2
83,21021,2014,27.46868960192246,28,10,Critical,2
84,51520,2014,7.198996612221742,8,3,Normal,1
85,51027,2014,12.281551853083995,13,5,Normal,1
86,51530,2014,9.084972382162366,10,9,Normal,1
87,21035,2014,0.903951086691248,1,4,Good,0
88,21037,2014,185.2236559746636,186,9,Critical,2
89,51031,2014,2.5157319386876167,3,6,Good,0
90,51035,2014,12.076722902328012,13,7,Normal,1
91,42027,2014,8.536523062673904,9,2,Normal,1
92,39021,2014,8.242106833672347,9,6,Normal,1
93,21049,2014,12.928603364765106,13,10,Normal,1
94,51043,2014,9.680490118762338,10,7,Normal,1
95,21051,2014,29.81540937657289,30,8,Critical,2
96,21053,2014,8.730951061580784,9,5,Normal,1
97,42035,2014,23.414645456305546,24,1,Critical,2
98,39031,2014,9.788083852617778,10,5,Normal,1
99,51045,2014,10.617440519386188,11,9,Normal,1
100,51047,2014,11.065599275652405,12,10,Normal,1
101,21057,2014,8.249457326993388,9,5,Normal,1
102,51049,2014,7.763475285373674,8,7,Normal,1
103,39037,2014,8.015865952339398,9,4,Normal,1
104,51053,2014,12.104494496873775,13,11,Normal,1
105,21063,2014,1.7775125612499485,2,8,Good,0
106,51600,2014,11.005322646196172,12,8,Normal,1
107,39045,2014,41.65532143235539,42,5,Critical,2
108,21005,2014,11.204102308783412,12,11,Normal,1
109,51515,2014,9.060577001747264,10,9,Normal,1
110,42013,2014,102.5463475045499,103,2,Critical,2
111,51023,2014,32.80184236652523,33,10,Critical,2
112,42015,2014,10.692875608411065,11,1,Normal,1
113,51037,2014,10.501011778566935,11,6,Normal,1
114,42041,2014,7.44782863399916,8,5,Normal,1
115,42047,2014,7.944499282505121,8,4,Normal,1
116,51595,2014,0.9535136372123086,1,5,Good,0
117,21065,2014,14.719316874407545,15,10,Normal,1
118,54009,2014,10.69274190401098,11,8,Normal,1
119,21031,2014,9.108462432316179,10,6,Normal,1
120,21039,2014,1.130217978195935,2,5,Good,0
121,39023,2014,15.140236289776823,16,6,Normal,1
122,54015,2014,15.35738112460212,16,6,Normal,1
123,21007,2014,10.548001115426944,11,4,Normal,1
124,51025,2014,4.1557791837313065,5,6,Good,0
125,21033,2014,1.5451580149239326,2,7,Good,0
126,51610,2014,6.998384678905437,7,7,Normal,1
127,21067,2014,61.52024417799976,62,12,Critical,2
128,21061,2014,4.478264570131441,5,5,Good,0
129,51061,2014,20.89519689412869,21,10,Normal,1
130,51011,2014,9.21713455987046,10,7,Normal,1
131,39047,2014,9.775196409704783,10,7,Normal,1
132,42051,2014,55.784433533592065,56,3,Critical,2
133,21071,2014,30.10171973189832,31,5,Critical,2
134,51063,2014,11.98104662819847,12,8,Normal,1
135,51065,2014,11.192704111518767,12,7,Normal,1
136,21073,2014,30.169636774395734,31,10,Critical,2
137,39049,2014,1302.7371328290046,1303,6,Severe,3
138,42055,2014,21.92750193001128,22,3,Normal,1
139,51067,2014,27.282330261471433,28,8,Critical,2
140,51069,2014,64.13334075139919,65,8,Critical,2
141,21075,2014,5.8490928932843,6,2,Good,0
142,42057,2014,4.500364818575938,5,3,Good,0
143,51640,2014,5.3249142889608025,6,4,Good,0
144,39053,2014,34.70844967666714,35,6,Critical,2
145,39055,2014,27.064263686772364,28,2,Critical,2
146,51071,2014,23.143675658224,24,8,Critical,2
147,51073,2014,7.104915649636585,8,13,Normal,1
148,51075,2014,8.505361427077212,9,8,Normal,1
149,21081,2014,4.149372103689418,5,11,Good,0
150,54023,2014,16.091363773990068,17,4,Normal,1
151,21083,2014,8.341079278361438,9,6,Normal,1
152,21085,2014,13.46952941700403,14,6,Normal,1
153,51077,2014,5.235493206801438,6,4,Good,0
154,54025,2014,15.896308054696787,16,4,Normal,1
155,39057,2014,39.03449415082335,40,7,Critical,2
156,42059,2014,8.344765329109755,9,6,Normal,1
157,51079,2014,10.832267987937458,11,9,Normal,1
158,39059,2014,7.321179828029837,8,6,Normal,1
159,51083,2014,10.728846359849364,11,3,Normal,1
160,39061,2014,571.497295225583,572,6,Severe,3
161,51650,2014,8.95551305521027,9,13,Normal,1
162,39063,2014,69.27566847165987,70,6,Critical,2
163,51085,2014,49.891258263475144,50,9,Critical,2
164,39065,2014,23.31239175585636,24,7,Critical,2
165,54031,2014,13.576274123087616,14,4,Normal,1
166,54033,2014,51.68833003265503,52,9,Critical,2
167,51660,2014,7.872787215669921,8,7,Normal,1
168,21099,2014,11.449165192414151,12,8,Normal,1
169,21101,2014,10.41007614195917,11,4,Normal,1
170,51087,2014,54.693152162241724,55,12,Critical,2
171,51089,2014,9.012350880382543,10,4,Normal,1
172,39075,2014,6.198948778425279,7,5,Normal,1
173,21107,2014,16.033089110604426,17,5,Normal,1
174,42061,2014,9.118691327355911,10,3,Normal,1
175,39077,2014,17.242580573824426,18,6,Normal,1
176,42063,2014,8.801561512852377,9,3,Normal,1
177,39079,2014,60.617625810265245,61,5,Critical,2
178,54035,2014,7.170134792178271,8,7,Normal,1
179,51095,2014,4.727798408405917,5,15,Good,0
180,21111,2014,731.6563621747695,732,5,Severe,3
181,39081,2014,14.244467484781273,15,9,Normal,1
182,42065,2014,2.4517259690038595,3,4,Good,0
183,54037,2014,12.218060356477118,13,6,Normal,1
184,21115,2014,4.167296348385155,5,7,Good,0
185,21117,2014,299.467796674229,300,8,Severe,3
186,51099,2014,13.832362436654812,14,6,Normal,1
187,51101,2014,14.39268038596008,15,9,Normal,1
188,21119,2014,5.0648537319971885,6,6,Good,0
189,21121,2014,7.195005520914561,8,5,Normal,1
190,39083,2014,0.500415801821945,1,5,Good,0
191,42069,2014,58.4473300559016,59,6,Critical,2
192,39085,2014,9.597997357825204,10,1,Normal,1
193,42071,2014,99.78685140174896,100,4,Critical,2
