,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank
0,51001,2010,9.399616469225288,10,0,Normal,1
1,39001,2010,58.57430458342176,59,6,Critical,2
2,42001,2010,15.073318122796072,16,3,Normal,1
3,51510,2010,7.827486574445651,8,6,Normal,1
4,42003,2010,95.74530718395485,96,4,Critical,2
5,21003,2010,6.5064318290500704,7,4,Good,0
6,51007,2010,7.394221108882744,8,9,Normal,1
7,51013,2010,31.951601999801913,32,6,Critical,2
8,42005,2010,19.641153734494655,20,3,Normal,1
9,39005,2010,19.051735346183836,20,5,Normal,1
10,39007,2010,16.204080560041582,17,0,Normal,1
11,39009,2010,32.96192874922328,33,7,Critical,2
12,39011,2010,10.562471221432151,11,6,Normal,1
13,54001,2010,2.3828835561300155,3,8,Good,0
14,21009,2010,16.921423857112167,17,7,Normal,1
15,21011,2010,18.964935897218552,19,11,Normal,1
16,42009,2010,12.893917042602146,13,2,Normal,1
17,51019,2010,0.8811059472438714,1,9,Good,0
18,21013,2010,55.29224838480853,56,6,Critical,2
19,54003,2010,46.79763777141181,47,5,Critical,2
20,42011,2010,27.639200645756933,28,4,Critical,2
21,51021,2010,4.844880657382659,5,6,Good,0
22,21015,2010,33.67326925929124,34,7,Critical,2
23,54005,2010,10.844713928564994,11,5,Normal,1
24,21023,2010,8.097870551138406,9,11,Normal,1
25,54007,2010,2.0555537270529367,3,7,Good,0
26,21025,2010,19.40412824015653,20,8,Normal,1
27,21027,2010,2.1757343108532057,3,5,Good,0
28,39015,2010,3.3423334762125223,4,8,Good,0
29,51029,2010,8.562206208069039,9,5,Normal,1
30,42017,2010,174.7655401094131,175,3,Critical,2
31,21029,2010,24.931976986631113,25,6,Critical,2
32,39017,2010,20.12750920180951,21,4,Critical,2
33,42019,2010,4.647516050038205,5,4,Good,0
34,54011,2010,21.656920732091077,22,7,Critical,2
35,54013,2010,10.778918515068908,11,7,Normal,1
36,42021,2010,13.983991103801046,14,2,Normal,1
37,42023,2010,1.4075501470994196,2,2,Good,0
38,42025,2010,11.344107503405429,12,5,Normal,1
39,51033,2010,6.946153520392815,7,8,Good,0
40,21041,2010,6.950983510917632,7,8,Good,0
41,39019,2010,6.955114703085742,7,6,Good,0
42,21043,2010,53.62435297947017,54,7,Critical,2
43,21045,2010,9.1699067820601,10,8,Normal,1
44,51540,2010,4.8044225224841135,5,8,Good,0
45,51550,2010,9.463833262710882,10,8,Normal,1
46,42029,2010,29.860517077253377,30,3,Critical,2
47,51041,2010,23.94323143184875,24,13,Critical,2
48,21047,2010,16.17840756250781,17,5,Normal,1
49,42031,2010,10.292950263900947,11,4,Normal,1
50,42033,2010,6.960560538107206,7,2,Good,0
51,39025,2010,1.8873681047744983,2,9,Good,0
52,39027,2010,32.26070019870882,33,5,Critical,2
53,51570,2010,1.7186302273989371,2,11,Good,0
54,42037,2010,16.06884963132833,17,5,Normal,1
55,39029,2010,13.302524327764598,14,7,Normal,1
56,39033,2010,14.99324741879299,15,6,Normal,1
57,42039,2010,10.742919861477716,11,3,Normal,1
58,21055,2010,7.577317129227858,8,5,Normal,1
59,39035,2010,126.12324735603485,127,1,Critical,2
60,51590,2010,7.750654776714821,8,3,Normal,1
61,42043,2010,12.606088633003266,13,5,Normal,1
62,21059,2010,10.484656577629385,11,4,Normal,1
63,39039,2010,27.980306139368125,28,5,Critical,2
64,39041,2010,353.61049089022265,354,5,Severe,3
65,42045,2010,26.276247946494752,27,3,Critical,2
66,51051,2010,15.91947364694313,16,6,Normal,1
67,54017,2010,11.77693792712108,12,8,Normal,1
68,39043,2010,22.612983282168184,23,3,Critical,2
69,42049,2010,41.78317846497092,42,1,Critical,2
70,51057,2010,11.405048255242884,12,6,Normal,1
71,51059,2010,134.41019313989207,135,9,Critical,2
72,21001,2010,12.02170909544038,13,8,Normal,1
73,51003,2010,7.618920282530816,8,7,Normal,1
74,51005,2010,15.78562340146397,16,7,Normal,1
75,39003,2010,24.378849913326388,25,6,Critical,2
76,51009,2010,12.59177142230201,13,9,Normal,1
77,51015,2010,10.053816307326077,11,7,Normal,1
78,51017,2010,2.6687212250353487,3,7,Good,0
79,42007,2010,16.592428932203816,17,7,Normal,1
80,39013,2010,13.352984820284345,14,8,Normal,1
81,21017,2010,4.901753194029321,5,10,Good,0
82,21019,2010,47.677621243635855,48,7,Critical,2
83,21021,2010,7.815963717771122,8,10,Normal,1
84,51520,2010,26.0717767143182,27,3,Critical,2
85,51027,2010,4.778657443476318,5,5,Good,0
86,51530,2010,3.0635873768719764,4,9,Good,0
87,21035,2010,5.405858317256796,6,4,Good,0
88,21037,2010,45.00139761008208,46,9,Critical,2
89,51031,2010,9.481096555660844,10,6,Normal,1
90,51035,2010,15.154949702041248,16,7,Normal,1
91,42027,2010,15.99313250335897,16,2,Normal,1
92,39021,2010,26.565873110949546,27,6,Critical,2
93,21049,2010,40.439409328515175,41,10,Critical,2
94,51043,2010,7.052031025574866,8,7,Normal,1
95,21051,2010,8.682895828651416,9,8,Normal,1
96,21053,2010,1.4515073237872749,2,5,Good,0
97,42035,2010,9.618958462156877,10,1,Normal,1
98,39031,2010,4.095604855691767,5,5,Good,0
99,51045,2010,12.324698997599668,13,9,Normal,1
100,51047,2010,26.193286154452338,27,10,Critical,2
101,21057,2010,11.06041611247627,12,5,Normal,1
102,51049,2010,4.20507570530727,5,7,Good,0
103,39037,2010,10.803004094823532,11,4,Normal,1
104,51053,2010,0.02231655144520581,1,11,Good,0
105,21063,2010,14.430385487187447,15,8,Normal,1
106,51600,2010,3.4217491304722314,4,8,Good,0
107,39045,2010,7.326855051660316,8,5,Normal,1
108,21005,2010,12.363749613337749,13,11,Normal,1
109,51515,2010,8.941365928047247,9,9,Normal,1
110,42013,2010,49.89528426843758,50,2,Critical,2
111,51023,2010,19.360393422715386,20,10,Normal,1
112,42015,2010,17.987028183461202,18,1,Normal,1
113,51037,2010,9.49606494222872,10,6,Normal,1
114,42041,2010,15.50753987168182,16,5,Normal,1
115,42047,2010,8.54208129399461,9,4,Normal,1
116,51595,2010,13.620214468325047,14,5,Normal,1
117,21065,2010,18.45466561897187,19,10,Normal,1
118,54009,2010,7.902446720151098,8,8,Normal,1
119,21031,2010,9.634124506025687,10,6,Normal,1
120,21039,2010,0.0021115684381398515,1,5,Good,0
121,39023,2010,4.0533745175989,5,6,Good,0
122,54015,2010,10.489643388696127,11,6,Normal,1
123,21007,2010,2.145967354597364,3,4,Good,0
124,51025,2010,9.574535180017168,10,6,Normal,1
125,21033,2010,8.89321944428431,9,7,Normal,1
126,51610,2010,0.9575535742387712,1,7,Good,0
127,21067,2010,118.18184775764259,119,12,Critical,2
128,21061,2010,8.315458690059426,9,5,Normal,1
129,51061,2010,15.932757774340125,16,10,Normal,1
130,51011,2010,4.325194915482635,5,7,Good,0
131,39047,2010,10.433490759190775,11,7,Normal,1
132,42051,2010,3.0887152511526565,4,3,Good,0
133,21071,2010,39.97619598810253,40,5,Critical,2
134,51063,2010,0.6733698292383451,1,8,Good,0
135,51065,2010,9.33358729508098,10,7,Normal,1
136,21073,2010,22.694260775732346,23,10,Critical,2
137,39049,2010,176.76313436039678,177,6,Critical,2
138,42055,2010,14.033226510048282,15,3,Normal,1
139,51067,2010,11.35521765766996,12,8,Normal,1
140,51069,2010,18.95457764524821,19,8,Normal,1
141,21075,2010,0.86795049387541,1,2,Good,0
142,42057,2010,4.6994060480072815,5,3,Good,0
143,51640,2010,8.165568649942971,9,4,Normal,1
144,39053,2010,49.95699460762032,50,6,Critical,2
145,39055,2010,11.794446412151276,12,2,Normal,1
146,51071,2010,26.83904188769473,27,8,Critical,2
147,51073,2010,11.05076487755151,12,13,Normal,1
148,51075,2010,4.416818628392085,5,8,Good,0
149,21081,2010,7.478625187655433,8,11,Normal,1
150,54023,2010,2.614014948322212,3,4,Good,0
151,21083,2010,11.089683646979184,12,6,Normal,1
152,21085,2010,13.303005407824873,14,6,Normal,1
153,51077,2010,10.075687220722198,11,4,Normal,1
154,54025,2010,10.009556896392438,11,4,Normal,1
155,39057,2010,39.85616835216493,40,7,Critical,2
156,42059,2010,15.04139317497582,16,6,Normal,1
157,51079,2010,7.870455297179847,8,9,Normal,1
158,39059,2010,20.35038207884864,21,6,Critical,2
159,51083,2010,13.66954847765517,14,3,Normal,1
160,39061,2010,117.97332099726276,118,6,Critical,2
161,51650,2010,9.100643494200396,10,13,Normal,1
162,39063,2010,30.246776961006013,31,6,Critical,2
163,51085,2010,28.53140442314578,29,9,Critical,2
164,39065,2010,25.41880923369673,26,7,Critical,2
165,54031,2010,9.916332777933407,10,4,Normal,1
166,54033,2010,5.689415068230756,6,9,Good,0
167,51660,2010,2.4654036077749075,3,7,Good,0
168,21099,2010,8.846826363885082,9,8,Normal,1
169,21101,2010,5.044189962136095,6,4,Good,0
170,51087,2010,33.54767655633172,34,12,Critical,2
171,51089,2010,3.4631261940614784,4,4,Good,0
172,39075,2010,11.821377071051705,12,5,Normal,1
173,21107,2010,21.846505410592798,22,5,Critical,2
174,42061,2010,16.247312011076268,17,3,Normal,1
175,39077,2010,22.114594963625496,23,6,Critical,2
176,42063,2010,36.225049347358045,37,3,Critical,2
177,39079,2010,36.5314117854636,37,5,Critical,2
178,54035,2010,8.596566674655728,9,7,Normal,1
179,51095,2010,11.802124084090257,12,15,Normal,1
180,21111,2010,271.5899986849956,272,5,Severe,3
181,39081,2010,10.972008054413164,11,9,Normal,1
182,42065,2010,19.157964786147577,20,4,Normal,1
183,54037,2010,9.97499097007618,10,6,Normal,1
184,21115,2010,8.030554906948595,9,7,Normal,1
185,21117,2010,109.62103982350577,110,8,Critical,2
186,51099,2010,11.142667567086338,12,6,Normal,1
187,51101,2010,0.1154104396936396,1,9,Good,0
188,21119,2010,49.351290165353824,50,6,Critical,2
189,21121,2010,39.48600391018324,40,5,Critical,2
190,39083,2010,9.072741121028438,10,5,Normal,1
191,42069,2010,104.44156433579552,105,6,Critical,2
192,39085,2010,85.0889613793823,86,1,Critical,2
193,42071,2010,76.28359939174756,77,4,Critical,2
194,21125,2010,19.297066097110925,20,6,Normal,1
195,42075,2010,15.536330937080985,16,4,Normal,1
196,42077,2010,84.46363704852249,85,4,Critical,2
197,39089,2010,40.84238346802292,41,6,Critical,2
198,21141,2010,9.431670378091836,10,5,Normal,1
199,39091,2010,21.715396939225418,22,5,Critical,2
200,54045,2010,28.241556597119104,29,5,Critical,2
201,51107,2010,43.925657820694774,44,9,Critical,2
202,51109,2010,1.4025871649540538,2,7,Good,0
