,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank
0,51001,2017,7.251284197043153,8,0,Normal,1,0,-6,Lightly_Decrease,-1,-10.0,Not_Likely,0
1,39001,2017,14.907611331744521,15,6,Normal,1,-1,-26,Decrease,-2,-60.0,Not_Likely,0
2,42001,2017,18.206951833083462,19,3,Normal,1,0,-1,Stable,0,-40.0,Not_Likely,0
3,51510,2017,13.900153013402686,14,6,Normal,1,0,3,Stable,0,5.555555555555555,Possible,1
4,42003,2017,1458.5274761884998,1459,4,Severe,3,0,-1167,Extremely_Decrease,-3,-18.75,Not_Likely,0
5,21003,2017,6.867424888944093,7,4,Good,0,-1,-10,Decrease,-2,-57.142857142857146,Not_Likely,0
6,51007,2017,8.94859739500728,9,9,Normal,1,0,1,Stable,0,-25.0,Not_Likely,0
7,51013,2017,48.4188288050468,49,6,Critical,2,2,47,Increase,2,5.555555555555555,Possible,1
8,42005,2017,24.31037160646436,25,3,Critical,2,0,-5,Lightly_Decrease,-1,14.285714285714286,Possible,1
9,39005,2017,46.262249844485495,47,5,Critical,2,0,-26,Decrease,-2,-22.22222222222222,Not_Likely,0
10,39007,2017,32.83925231360588,33,0,Critical,2,0,-61,Decrease,-2,-30.0,Not_Likely,0
11,39009,2017,63.358684451132774,64,7,Critical,2,0,8,Lightly_Increase,1,6.25,Possible,1
12,39011,2017,13.09963443370762,14,6,Normal,1,0,0,Stable,0,15.0,Possible,1
13,54001,2017,8.721190358065616,9,8,Normal,1,1,4,Stable,0,-30.0,Not_Likely,0
14,21009,2017,19.366944128789637,20,7,Normal,1,0,1,Stable,0,-45.0,Not_Likely,0
15,21011,2017,7.599710795150782,8,11,Normal,1,0,-4,Stable,0,3.125,Possible,1
16,42009,2017,2.521201668473163,3,2,Good,0,-1,-5,Lightly_Decrease,-1,-50.0,Not_Likely,0
17,51019,2017,17.519146361242367,18,9,Normal,1,0,-4,Stable,0,-15.384615384615385,Not_Likely,0
18,21013,2017,4.094655655146543,5,6,Good,0,-1,-17,Decrease,-2,6.25,Possible,1
19,54003,2017,40.44198767038026,41,5,Critical,2,2,38,Increase,2,10.0,Possible,1
20,42011,2017,107.21140875083292,108,4,Critical,2,0,-100,Extremely_Decrease,-3,-62.5,Not_Likely,0
21,51021,2017,10.594299702802301,11,6,Normal,1,0,-8,Lightly_Decrease,-1,-8.333333333333334,Not_Likely,0
22,21015,2017,24.258743317157954,25,7,Critical,2,0,-74,Decrease,-2,-31.818181818181817,Not_Likely,0
23,54005,2017,8.713476798629749,9,5,Normal,1,0,-5,Lightly_Decrease,-1,-11.11111111111111,Not_Likely,0
24,21023,2017,2.780410432503535,3,11,Good,0,-1,-12,Decrease,-2,-35.714285714285715,Not_Likely,0
25,54007,2017,7.332276946299263,8,7,Normal,1,0,-3,Stable,0,-5.555555555555555,Not_Likely,0
26,21025,2017,15.845848358343089,16,8,Normal,1,0,4,Stable,0,-16.666666666666668,Not_Likely,0
27,21027,2017,12.29889918741491,13,5,Normal,1,0,-3,Stable,0,-7.142857142857143,Not_Likely,0
28,39015,2017,23.97750774296871,24,8,Critical,2,1,3,Stable,0,-31.818181818181817,Not_Likely,0
29,51029,2017,11.971278441731586,12,5,Normal,1,0,-5,Lightly_Decrease,-1,16.666666666666668,Possible,1
30,42017,2017,1.222367876230916,2,3,Good,0,0,-3,Stable,0,-16.666666666666668,Not_Likely,0
31,21029,2017,13.719877363414989,14,6,Normal,1,0,-3,Stable,0,0.0,Not_Likely,0
32,39017,2017,221.11498842933696,222,4,Critical,2,0,104,Extremely_Increase,3,-5.555555555555555,Not_Likely,0
33,42019,2017,59.072116104603865,60,4,Critical,2,2,57,Increase,2,-12.5,Not_Likely,0
34,54011,2017,1.053107229511916,2,7,Good,0,-2,-73,Decrease,-2,-5.555555555555555,Not_Likely,0
35,54013,2017,10.804516388435195,11,7,Normal,1,0,-7,Lightly_Decrease,-1,0.0,Not_Likely,0
36,42021,2017,14.241996082298506,15,2,Normal,1,-1,-131,Extremely_Decrease,-3,-10.0,Not_Likely,0
37,42023,2017,11.172530421796152,12,2,Normal,1,0,1,Stable,0,8.333333333333334,Possible,1
38,42025,2017,17.230589269197747,18,5,Normal,1,0,-1,Stable,0,0.0,Not_Likely,0
39,51033,2017,9.530575882135365,10,8,Normal,1,-1,-17,Decrease,-2,3.8461538461538463,Possible,1
40,21041,2017,15.413289454155604,16,8,Normal,1,-1,-14,Decrease,-2,-54.54545454545455,Not_Likely,0
41,39019,2017,3.807928008813223,4,6,Good,0,-1,-4,Stable,0,33.333333333333336,Highly_Possible,2
42,21043,2017,20.526574758538,21,7,Critical,2,1,9,Lightly_Increase,1,-7.6923076923076925,Not_Likely,0
43,21045,2017,11.78138389435262,12,8,Normal,1,1,8,Lightly_Increase,1,7.142857142857143,Possible,1
44,51540,2017,10.086969300381412,11,8,Normal,1,0,1,Stable,0,11.538461538461538,Possible,1
45,51550,2017,17.533624366351535,18,8,Normal,1,0,2,Stable,0,5.0,Possible,1
46,42029,2017,37.104405080683975,38,3,Critical,2,0,-37,Decrease,-2,-50.0,Not_Likely,0
47,51041,2017,150.9313308807181,151,13,Critical,2,0,-80,Decrease,-2,-23.529411764705884,Not_Likely,0
48,21047,2017,15.15880132401094,16,5,Normal,1,1,15,Increase,2,0.0,Not_Likely,0
49,42031,2017,9.883690731995774,10,4,Normal,1,0,-1,Stable,0,25.0,Possible,1
50,42033,2017,11.753044128191767,12,2,Normal,1,1,7,Lightly_Increase,1,14.285714285714286,Possible,1
51,39025,2017,181.9521555766531,182,9,Critical,2,1,173,Extremely_Increase,3,-34.61538461538461,Not_Likely,0
52,39027,2017,80.82105111934736,81,5,Critical,2,0,4,Stable,0,-22.22222222222222,Not_Likely,0
53,51570,2017,6.13710745651483,7,11,Good,0,0,5,Lightly_Increase,1,-22.22222222222222,Not_Likely,0
