,FIPS,Year,Score_County_2,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n
0,51001,2013,8.999890882243015,9,0,Normal,1,0,11,Increase,2
1,39001,2013,55.01193887662792,56,6,Critical,2,0,-10,Lightly_Decrease,-1
2,42001,2013,12.233316190726807,13,3,Normal,1,0,-4,Stable,0
3,51510,2013,15.113940429367005,16,6,Normal,1,-1,-10,Lightly_Decrease,-1
4,42003,2013,158.17508850885486,159,4,Critical,2,1,1198,Extremely_Increase,3
5,21003,2013,10.248769892688463,11,4,Normal,1,0,6,Lightly_Increase,1
6,51007,2013,7.211896805733214,8,9,Normal,1,0,10,Lightly_Increase,1
7,51013,2013,26.078531890632238,27,6,Critical,2,0,20,Increase,2
8,42005,2013,1.778165943741856,2,3,Good,0,2,37,Increase,2
9,39005,2013,40.4499805725019,41,5,Critical,2,0,-13,Decrease,-2
10,39007,2013,92.67008929800488,93,0,Critical,2,-1,-68,Decrease,-2
11,39009,2013,25.728348094999212,26,7,Critical,2,0,29,Increase,2
12,39011,2013,1.7606903509935714,2,6,Good,0,1,8,Lightly_Increase,1
13,54001,2013,8.504186987790558,9,8,Normal,1,0,2,Stable,0
14,21009,2013,28.358461416838555,29,7,Critical,2,-1,-18,Decrease,-2
15,21011,2013,22.698966409198913,23,11,Normal,1,0,-2,Stable,0
16,42009,2013,15.996388605204222,16,2,Normal,1,0,1,Stable,0
17,51019,2013,32.633399718362796,33,9,Critical,2,-2,-27,Decrease,-2
18,21013,2013,4.582718172226853,5,6,Good,0,2,79,Increase,2
19,54003,2013,29.48965243291121,30,5,Critical,2,-1,-21,Decrease,-2
20,42011,2013,42.51633275008839,43,4,Critical,2,0,48,Increase,2
21,51021,2013,9.742830451286359,10,6,Normal,1,0,-1,Stable,0
22,21015,2013,90.75540083416892,91,7,Critical,2,0,-31,Decrease,-2
23,54005,2013,9.746410111585208,10,5,Normal,1,0,-2,Stable,0
24,21023,2013,10.321988776636076,11,11,Normal,1,0,1,Stable,0
25,54007,2013,13.447312216667047,14,7,Normal,1,-1,-11,Decrease,-2
26,21025,2013,22.403102293233008,23,8,Normal,1,0,-11,Decrease,-2
27,21027,2013,5.083502062859941,6,5,Good,0,0,-2,Stable,0
28,39015,2013,23.46114738282395,24,8,Normal,1,0,-12,Decrease,-2
29,51029,2013,7.258776885515759,8,5,Normal,1,0,0,Stable,0
30,42017,2013,11.589389650469395,12,3,Normal,1,2,508,Extremely_Increase,3
31,21029,2013,6.549028073677743,7,6,Normal,1,0,12,Increase,2
32,39017,2013,181.40993967918823,182,4,Critical,2,0,76,Increase,2
33,42019,2013,23.90235005747909,24,4,Normal,1,1,13,Increase,2
34,54011,2013,95.86050934102505,96,7,Critical,2,-2,-94,Decrease,-2
35,54013,2013,5.232925537099211,6,7,Good,0,1,1,Stable,0
36,42021,2013,37.20567582048765,38,2,Critical,2,0,50,Increase,2
37,42023,2013,7.981579691207826,8,2,Normal,1,0,4,Stable,0
38,42025,2013,12.361365832035501,13,5,Normal,1,0,0,Stable,0
39,51033,2013,3.8298480744128263,4,8,Good,0,1,9,Lightly_Increase,1
40,21041,2013,24.821993709573864,25,8,Normal,1,0,0,Stable,0
41,39019,2013,7.43795009445507,8,6,Normal,1,-1,-5,Stable,0
42,21043,2013,11.268611060772724,12,7,Normal,1,1,20,Increase,2
43,21045,2013,9.441409774000514,10,8,Normal,1,-1,-6,Lightly_Decrease,-1
44,51540,2013,6.448913345870367,7,8,Normal,1,0,5,Stable,0
45,51550,2013,29.55154319265886,30,8,Critical,2,-2,-29,Decrease,-2
46,42029,2013,87.87870238567591,88,3,Critical,2,0,-59,Decrease,-2
47,51041,2013,114.82019462259423,115,13,Critical,2,0,-33,Decrease,-2
48,21047,2013,18.81504788762016,19,5,Normal,1,0,0,Stable,0
49,42031,2013,6.544685808760022,7,4,Normal,1,0,0,Stable,0
50,42033,2013,8.802743578753821,9,2,Normal,1,0,3,Stable,0
51,39025,2013,144.28817651132485,145,9,Critical,2,0,35,Increase,2
52,39027,2013,16.522096539545686,17,5,Normal,1,1,26,Increase,2
53,51570,2013,23.33071189611607,24,11,Normal,1,0,-13,Decrease,-2
54,42037,2013,9.36150612372766,10,5,Normal,1,0,-3,Stable,0
55,39029,2013,58.916983107538265,59,7,Critical,2,0,-3,Stable,0
56,39033,2013,0.2504754422462574,1,6,Good,0,2,66,Increase,2
57,42039,2013,9.190518856759294,10,3,Normal,1,0,1,Stable,0
58,21055,2013,0.9931736490325028,1,5,Good,0,1,8,Lightly_Increase,1
59,39035,2013,1274.4527968739885,1275,1,Severe,3,0,-206,Extremely_Decrease,-3
60,51590,2013,8.76067418795207,9,3,Normal,1,0,-2,Stable,0
61,42043,2013,68.8162443681822,69,5,Critical,2,0,155,Extremely_Increase,3
62,21059,2013,13.085088497028721,14,4,Normal,1,0,-2,Stable,0
63,39039,2013,4.7402924487088915,5,5,Good,0,1,12,Increase,2
64,39041,2013,66.65814187809583,67,5,Critical,2,0,7,Lightly_Increase,1
65,42045,2013,154.87991688406694,155,3,Critical,2,0,119,Extremely_Increase,3
66,51051,2013,18.042085197359235,19,6,Normal,1,0,2,Stable,0
67,54017,2013,12.420102028576224,13,8,Normal,1,-1,-12,Decrease,-2
68,39043,2013,59.841583097695505,60,3,Critical,2,0,51,Increase,2
69,42049,2013,18.842824714439907,19,1,Normal,1,1,98,Increase,2
70,51057,2013,2.544555268051643,3,6,Good,0,0,-1,Stable,0
71,51059,2013,91.2946834491525,92,9,Critical,2,0,53,Increase,2
72,21001,2013,6.4135725429046255,7,8,Normal,1,0,6,Lightly_Increase,1
73,51003,2013,8.936674967146123,9,7,Normal,1,1,18,Increase,2
74,51005,2013,1.201560443489402,2,7,Good,0,1,7,Lightly_Increase,1
75,39003,2013,86.2499021857,87,6,Critical,2,-1,-77,Decrease,-2
76,51009,2013,16.424237104391402,17,9,Normal,1,-1,-11,Decrease,-2
77,51015,2013,11.363510381633391,12,7,Normal,1,-1,-6,Lightly_Decrease,-1
78,51017,2013,6.256988207161817,7,7,Normal,1,-1,-1,Stable,0
79,42007,2013,48.677385831788825,49,7,Critical,2,-1,-39,Decrease,-2
80,39013,2013,31.529936556612643,32,8,Critical,2,0,72,Increase,2
81,21017,2013,14.574509899099017,15,10,Normal,1,0,-5,Stable,0
82,21019,2013,13.378442027465606,14,7,Normal,1,1,45,Increase,2
83,21021,2013,6.6650408123602105,7,10,Normal,1,0,12,Increase,2
84,51520,2013,22.494391930328284,23,3,Normal,1,0,-14,Decrease,-2
85,51027,2013,32.92781127673884,33,5,Critical,2,0,9,Lightly_Increase,1
86,51530,2013,3.9644130666520807,4,9,Good,0,1,8,Lightly_Increase,1
87,21035,2013,1.521941591695059,2,4,Good,0,0,1,Stable,0
88,21037,2013,32.52125688242983,33,9,Critical,2,0,65,Increase,2
89,51031,2013,8.01390248507487,9,6,Normal,1,0,8,Lightly_Increase,1
90,51035,2013,27.59270688929801,28,7,Critical,2,-2,-26,Decrease,-2
91,42027,2013,16.781014085065223,17,2,Normal,1,0,-10,Lightly_Decrease,-1
92,39021,2013,10.755389930152962,11,6,Normal,1,0,2,Stable,0
93,21049,2013,28.313347134897388,29,10,Critical,2,0,5,Stable,0
94,51043,2013,15.433704452746749,16,7,Normal,1,0,-8,Lightly_Decrease,-1
95,21051,2013,19.052131386985586,20,8,Normal,1,0,-7,Lightly_Decrease,-1
96,21053,2013,3.7066756097826947,4,5,Good,0,1,7,Lightly_Increase,1
97,42035,2013,2.67740100181513,3,1,Good,0,1,6,Lightly_Increase,1
98,39031,2013,4.863968316263273,5,5,Good,0,0,-1,Stable,0
99,51045,2013,10.317061035008244,11,9,Normal,1,0,-4,Stable,0
100,51047,2013,26.203654358017893,27,10,Critical,2,-2,-24,Decrease,-2
101,21057,2013,7.974160147825315,8,5,Normal,1,0,-1,Stable,0
102,51049,2013,6.2156201113334655,7,7,Normal,1,-1,-1,Stable,0
103,39037,2013,0.7632177474710733,1,4,Good,0,2,61,Increase,2
104,51053,2013,9.003677610967092,10,11,Normal,1,-1,-4,Stable,0
105,21063,2013,4.807206838587813,5,8,Good,0,1,4,Stable,0
106,51600,2013,1.3308539244960902,2,8,Good,0,0,3,Stable,0
107,39045,2013,213.43768679805626,214,5,Severe,3,-1,-122,Extremely_Decrease,-3
108,21005,2013,6.445099790043267,7,11,Normal,1,-1,-5,Stable,0
109,51515,2013,2.2445370262053808,3,9,Good,0,0,2,Stable,0
110,42013,2013,39.47521870746385,40,2,Critical,2,0,37,Increase,2
111,51023,2013,14.638317470304306,15,10,Normal,1,0,-2,Stable,0
112,42015,2013,5.155311549087894,6,1,Good,0,1,9,Lightly_Increase,1
113,51037,2013,5.709734489352853,6,6,Good,0,0,-4,Stable,0
114,42041,2013,5.013440471043519,6,5,Good,0,1,11,Increase,2
115,42047,2013,3.944631856184255,4,4,Good,0,1,6,Lightly_Increase,1
116,51595,2013,6.228542240863278,7,5,Normal,1,0,1,Stable,0
117,21065,2013,4.866654768284282,5,10,Good,0,1,15,Increase,2
118,54009,2013,0.582833229911509,1,8,Good,0,1,10,Lightly_Increase,1
119,21031,2013,13.608537610798704,14,6,Normal,1,-1,-8,Lightly_Decrease,-1
120,21039,2013,1.2395540536892258,2,5,Good,0,1,5,Stable,0
121,39023,2013,21.084949189506517,22,6,Normal,1,0,-7,Lightly_Decrease,-1
122,54015,2013,14.601713497145262,15,6,Normal,1,-1,-11,Decrease,-2
123,21007,2013,11.124208939829936,12,4,Normal,1,0,-5,Stable,0
124,51025,2013,10.43991707680902,11,6,Normal,1,0,4,Stable,0
125,21033,2013,6.1816313774141065,7,7,Normal,1,0,0,Stable,0
126,51610,2013,4.886580564385988,5,7,Good,0,1,3,Stable,0
127,21067,2013,277.41860540684127,278,12,Severe,3,-1,-134,Extremely_Decrease,-3
128,21061,2013,7.229196212716482,8,5,Normal,1,-1,-3,Stable,0
129,51061,2013,33.848783525128624,34,10,Critical,2,-1,-9,Lightly_Decrease,-1
130,51011,2013,11.643281552951931,12,7,Normal,1,-1,-8,Lightly_Decrease,-1
131,39047,2013,14.828473575902612,15,7,Normal,1,1,21,Increase,2
132,42051,2013,38.21163427725076,39,3,Critical,2,-1,-31,Decrease,-2
133,21071,2013,32.75621833305595,33,5,Critical,2,-2,-27,Decrease,-2
134,51063,2013,4.590090650369491,5,8,Good,0,0,1,Stable,0
135,51065,2013,9.196124589083071,10,7,Normal,1,0,1,Stable,0
136,21073,2013,53.52615407845018,54,10,Critical,2,-1,-42,Decrease,-2
137,39049,2013,203.31047958904,204,6,Critical,2,0,-74,Decrease,-2
138,42055,2013,44.550510829827566,45,3,Critical,2,0,-14,Decrease,-2
139,51067,2013,29.701169310938216,30,8,Critical,2,0,4,Stable,0
140,51069,2013,56.718381786866246,57,8,Critical,2,0,-21,Decrease,-2
141,21075,2013,5.556785884545702,6,2,Good,0,1,7,Lightly_Increase,1
142,42057,2013,9.469323608462712,10,3,Normal,1,0,2,Stable,0
143,51640,2013,6.092327915967692,7,4,Normal,1,0,2,Stable,0
144,39053,2013,21.254939445047427,22,6,Normal,1,1,33,Increase,2
145,39055,2013,30.139756008909718,31,2,Critical,2,-1,-21,Decrease,-2
146,51071,2013,16.05431063682873,17,8,Normal,1,0,5,Stable,0
147,51073,2013,1.289910152206729,2,13,Good,0,1,6,Lightly_Increase,1
148,51075,2013,9.368398825839387,10,8,Normal,1,0,0,Stable,0
149,21081,2013,8.702588500896812,9,11,Normal,1,1,33,Increase,2
150,54023,2013,10.930370157779812,11,4,Normal,1,0,-3,Stable,0
151,21083,2013,10.006023478388874,11,6,Normal,1,0,2,Stable,0
152,21085,2013,14.597325753126896,15,6,Normal,1,-1,-14,Decrease,-2
153,51077,2013,18.810380194562182,19,4,Normal,1,-1,-13,Decrease,-2
154,54025,2013,33.84433483767221,34,4,Critical,2,-1,-22,Decrease,-2
155,39057,2013,71.05020443051286,72,7,Critical,2,0,6,Lightly_Increase,1
156,42059,2013,20.671659623886914,21,6,Normal,1,0,-9,Lightly_Decrease,-1
157,51079,2013,13.625132606124842,14,9,Normal,1,0,-7,Lightly_Decrease,-1
158,39059,2013,6.7213956435331985,7,6,Normal,1,0,16,Increase,2
159,51083,2013,12.140158106111526,13,3,Normal,1,0,-3,Stable,0
160,39061,2013,884.7627350420663,885,6,Severe,3,0,109,Extremely_Increase,3
161,51650,2013,32.256017313160264,33,13,Critical,2,-2,-32,Decrease,-2
162,39063,2013,44.85666948710797,45,6,Critical,2,0,2,Stable,0
163,51085,2013,32.81652154236471,33,9,Critical,2,0,-6,Lightly_Decrease,-1
164,39065,2013,43.768980007537564,44,7,Critical,2,-1,-22,Decrease,-2
165,54031,2013,5.240079648646906,6,4,Good,0,1,4,Stable,0
166,54033,2013,108.52673623676614,109,9,Critical,2,0,-76,Decrease,-2
167,51660,2013,0.29164932297396634,1,7,Good,0,0,2,Stable,0
168,21099,2013,9.344650280337722,10,8,Normal,1,0,2,Stable,0
169,21101,2013,12.210602675221894,13,4,Normal,1,0,2,Stable,0
170,51087,2013,100.20178933194063,101,12,Critical,2,0,-58,Decrease,-2
171,51089,2013,11.442827711466885,12,4,Normal,1,0,2,Stable,0
172,39075,2013,9.10139308663825,10,5,Normal,1,-1,-5,Stable,0
173,21107,2013,15.084919416266999,16,5,Normal,1,0,4,Stable,0
174,42061,2013,14.924759368986633,15,3,Normal,1,0,-4,Stable,0
175,39077,2013,26.377341757058076,27,6,Critical,2,0,12,Increase,2
176,42063,2013,2.075935853096403,3,3,Good,0,1,13,Increase,2
177,39079,2013,35.80322468694516,36,5,Critical,2,0,7,Lightly_Increase,1
178,54035,2013,8.685368169105727,9,7,Normal,1,0,1,Stable,0
179,51095,2013,3.478208828798854,4,15,Good,0,1,9,Lightly_Increase,1
180,21111,2013,624.7330554837009,625,5,Severe,3,0,-73,Decrease,-2
181,39081,2013,36.59365585208712,37,9,Critical,2,0,-10,Lightly_Decrease,-1
182,42065,2013,11.662119179222813,12,4,Normal,1,-1,-8,Lightly_Decrease,-1
183,54037,2013,11.006952649453249,12,6,Normal,1,0,6,Lightly_Increase,1
184,21115,2013,5.899858294841762,6,7,Good,0,1,17,Increase,2
185,21117,2013,238.4756317870068,239,8,Severe,3,-1,-104,Decrease,-2
186,51099,2013,5.4128908223937096,6,6,Good,0,1,6,Lightly_Increase,1
187,51101,2013,1.4655511804399353,2,9,Good,0,0,2,Stable,0
188,21119,2013,8.174641888242256,9,6,Normal,1,0,7,Lightly_Increase,1
189,21121,2013,27.151311617987474,28,5,Critical,2,0,21,Increase,2
190,39083,2013,12.239936660987329,13,5,Normal,1,0,0,Stable,0
191,42069,2013,65.41561849805437,66,6,Critical,2,-1,-42,Decrease,-2
192,39085,2013,408.0609977075837,409,1,Severe,3,0,-31,Decrease,-2
193,42071,2013,134.1645907760115,135,4,Critical,2,0,-39,Decrease,-2
194,21125,2013,93.45434451582152,94,6,Critical,2,-1,-80,Decrease,-2
195,42075,2013,20.868435552464422,21,4,Normal,1,1,119,Extremely_Increase,3
196,42077,2013,46.96010301028494,47,4,Critical,2,-1,-40,Decrease,-2
197,39089,2013,57.653571548028346,58,6,Critical,2,0,3,Stable,0
198,21141,2013,5.597832844458978,6,5,Good,0,1,7,Lightly_Increase,1
199,39091,2013,36.92597781378173,37,5,Critical,2,-2,-33,Decrease,-2
200,54045,2013,31.870595107312056,32,5,Critical,2,-1,-9,Lightly_Decrease,-1
201,51107,2013,21.02502504162606,22,9,Normal,1,1,18,Increase,2
202,51109,2013,0.2857629428320264,1,7,Good,0,1,10,Lightly_Increase,1
203,21069,2013,16.59643640995007,17,10,Normal,1,-1,-11,Decrease,-2
204,51620,2013,5.2849009550598165,6,5,Good,0,0,-1,Stable,0
205,51630,2013,8.368289737498612,9,8,Normal,1,0,7,Lightly_Increase,1
206,39051,2013,5.011570128385836,6,4,Good,0,1,11,Increase,2
207,21079,2013,1.6138754016412984,2,9,Good,0,1,10,Lightly_Increase,1
208,21087,2013,3.9782709994774414,4,7,Good,0,1,7,Lightly_Increase,1
209,51081,2013,9.807498230130316,10,5,Normal,1,-1,-6,Lightly_Decrease,-1
210,21089,2013,24.289997822332047,25,5,Normal,1,0,0,Stable,0
211,54029,2013,24.894985591484485,25,7,Normal,1,-1,-23,Decrease,-2
212,21095,2013,56.59624386734004,57,5,Critical,2,0,-31,Decrease,-2
213,21097,2013,18.542382000114454,19,10,Normal,1,1,20,Increase,2
214,21103,2013,11.088738034737144,12,8,Normal,1,0,1,Stable,0
215,39071,2013,25.594350783534605,26,7,Critical,2,-1,-3,Stable,0
216,51670,2013,15.519957507403095,16,13,Normal,1,-1,-15,Decrease,-2
217,21109,2013,17.98057027637584,18,8,Normal,1,0,-1,Stable,0
218,21113,2013,23.169365069818674,24,12,Normal,1,1,16,Increase,2
219,54039,2013,46.6577741951564,47,4,Critical,2,0,-16,Decrease,-2
220,21127,2013,11.595901802059775,12,7,Normal,1,0,-1,Stable,0
221,42073,2013,26.785436607626696,27,5,Critical,2,0,42,Increase,2
222,21129,2013,17.623896752937586,18,8,Normal,1,0,-6,Lightly_Decrease,-1
223,21131,2013,0.2297845400929501,1,10,Good,0,1,15,Increase,2
224,21133,2013,8.345763553095539,9,7,Normal,1,0,0,Stable,0
225,21135,2013,14.705284814266687,15,7,Normal,1,0,-3,Stable,0
226,21137,2013,8.385088657249844,9,8,Normal,1,0,3,Stable,0
227,21139,2013,6.3562729711013715,7,5,Normal,1,-1,-1,Stable,0
228,39093,2013,17.266840919376985,18,3,Normal,1,0,0,Stable,0
229,54019,2013,19.733809254968183,20,4,Normal,1,0,-9,Lightly_Decrease,-1
230,21093,2013,11.025576887010297,12,7,Normal,1,0,-1,Stable,0
231,39073,2013,21.227709266996992,22,4,Normal,1,-1,-17,Decrease,-2
232,42067,2013,5.2424013850536415,6,5,Good,0,0,-1,Stable,0
233,51105,2013,15.859424524024726,16,4,Normal,1,1,10,Lightly_Increase,1
234,39095,2013,244.81146456928872,245,3,Severe,3,-1,-152,Extremely_Decrease,-3
235,51111,2013,3.178459336950105,4,6,Good,0,1,11,Increase,2
236,42079,2013,201.16521587683602,202,4,Critical,2,0,-15,Decrease,-2
237,42081,2013,53.09341928238509,54,4,Critical,2,0,-11,Decrease,-2
238,51680,2013,13.531338521826628,14,7,Normal,1,0,1,Stable,0
239,21143,2013,12.997674408336255,13,6,Normal,1,-1,-12,Decrease,-2
240,21151,2013,61.83365283236624,62,10,Critical,2,0,146,Extremely_Increase,3
241,51113,2013,10.186834350738325,11,7,Normal,1,-1,-7,Lightly_Decrease,-1
242,21153,2013,2.4816129049863576,3,7,Good,0,0,3,Stable,0
243,39099,2013,166.87895914792983,167,4,Critical,2,0,115,Extremely_Increase,3
244,39101,2013,61.455949896488455,62,6,Critical,2,-1,-53,Decrease,-2
245,54049,2013,23.23060113680827,24,8,Normal,1,0,-4,Stable,0
246,54051,2013,11.862174910827484,12,7,Normal,1,1,26,Increase,2
247,21159,2013,11.199374055989315,12,7,Normal,1,-1,-9,Lightly_Decrease,-1
248,51690,2013,13.594878390186913,14,5,Normal,1,-1,-8,Lightly_Decrease,-1
249,21161,2013,15.519006792674226,16,10,Normal,1,0,-1,Stable,0
250,54053,2013,2.619506860391737,3,6,Good,0,0,2,Stable,0
251,21145,2013,19.182370459117717,20,6,Normal,1,1,17,Increase,2
252,21147,2013,18.38381096430463,19,3,Normal,1,0,-1,Stable,0
253,54047,2013,10.011055379162482,11,4,Normal,1,0,-1,Stable,0
254,42083,2013,3.939928803070584,4,1,Good,0,0,0,Stable,0
255,21165,2013,9.223737607200801,10,11,Normal,1,-1,-4,Stable,0
256,39107,2013,6.561142593073359,7,4,Normal,1,0,11,Increase,2
257,42053,2013,7.131771293945106,8,4,Normal,1,-1,-3,Stable,0
258,39069,2013,0.6523034499389397,1,5,Good,0,1,11,Increase,2
259,51093,2013,10.479791590377962,11,14,Normal,1,0,1,Stable,0
260,39087,2013,20.540808018187164,21,7,Normal,1,0,-3,Stable,0
261,21155,2013,14.904514579278738,15,9,Normal,1,0,-7,Lightly_Decrease,-1
262,21157,2013,8.589752407440372,9,6,Normal,1,0,1,Stable,0
263,21149,2013,6.497377892466238,7,6,Normal,1,0,3,Stable,0
264,51117,2013,6.234956621444299,7,3,Normal,1,-1,-3,Stable,0
265,39105,2013,5.873138784196107,6,6,Good,0,1,6,Lightly_Increase,1
266,21167,2013,9.761459194489529,10,11,Normal,1,-1,-7,Lightly_Decrease,-1
267,42085,2013,15.652458505399904,16,4,Normal,1,0,-6,Lightly_Decrease,-1
268,21077,2013,14.23406650480185,15,9,Normal,1,0,-7,Lightly_Decrease,-1
269,21123,2013,3.5973273328071307,4,7,Good,0,0,0,Stable,0
270,51678,2013,3.3746613865045165,4,10,Good,0,1,6,Lightly_Increase,1
271,51091,2013,9.623318158237204,10,5,Normal,1,0,-2,Stable,0
272,51103,2013,6.6571457317168425,7,5,Normal,1,0,0,Stable,0
273,39097,2013,3.658480489268368,4,7,Good,0,2,27,Increase,2
274,51115,2013,3.6424546361785697,4,11,Good,0,1,13,Increase,2
