,FIPS,Year,Score_County_2,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank
0,51001,2015,15.962044179278983,16,0,Normal,1,0,-6,Lightly_Decrease,-1,-70.0,Not_Likely,0
1,39001,2015,24.4633706536228,25,6,Critical,2,0,14,Increase,2,35.0,Possible,1
2,42001,2015,24.743924428205272,25,3,Critical,2,-1,-4,Lightly_Decrease,-1,-20.0,Not_Likely,0
3,51510,2015,5.634717067889482,6,6,Good,0,1,3,Stable,0,-5.555555555555555,Not_Likely,0
4,42003,2015,565.0058415779271,566,4,Severe,3,0,103,Extremely_Increase,3,37.5,Possible,1
5,21003,2015,0.08374059420807531,1,4,Good,0,1,8,Increase,2,21.428571428571427,Possible,1
6,51007,2015,14.716876450494714,15,9,Normal,1,0,-4,Lightly_Decrease,-1,14.285714285714286,Possible,1
7,51013,2015,9.787841044923006,10,6,Normal,1,0,10,Increase,2,-5.555555555555555,Not_Likely,0
8,42005,2015,26.202853797668748,27,3,Critical,2,0,0,Stable,0,64.28571428571429,Highly_Possible,2
9,39005,2015,91.46808971510842,92,5,Critical,2,0,-52,Decrease,-2,0.0,Not_Likely,0
10,39007,2015,147.07619132643234,148,0,Critical,2,0,13,Increase,2,30.0,Possible,1
11,39009,2015,11.693383125850243,12,7,Normal,1,1,23,Increase,2,37.5,Possible,1
12,39011,2015,14.14930404867324,15,6,Normal,1,-1,-12,Decrease,-2,-30.0,Not_Likely,0
13,54001,2015,9.597304510685463,10,8,Normal,1,0,-2,Stable,0,10.0,Possible,1
14,21009,2015,4.658634829736943,5,7,Good,0,1,3,Stable,0,0.0,Not_Likely,0
15,21011,2015,14.530346243145182,15,11,Normal,1,-1,-14,Decrease,-2,15.625,Possible,1
16,42009,2015,15.1907289625566,16,2,Normal,1,-1,-10,Decrease,-2,-16.666666666666668,Not_Likely,0
17,51019,2015,19.87132965771445,20,9,Normal,1,0,-1,Stable,0,26.923076923076923,Possible,1
18,21013,2015,31.75963476099291,32,6,Critical,2,0,41,Increase,2,43.75,Possible,1
19,54003,2015,10.915277948099682,11,5,Normal,1,1,86,Extremely_Increase,3,45.0,Possible,1
20,42011,2015,71.77878756844767,72,4,Critical,2,0,-35,Decrease,-2,18.75,Possible,1
