,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank
0,51001,2010,7.795443400700722,8,0,Normal,1,0,2,Stable,0,-10.0,Not_Likely,0
1,39001,2010,36.080598374068266,37,6,Critical,2,-2,-35,Decrease,-2,-15.0,Not_Likely,0
2,42001,2010,9.367002449580855,10,3,Normal,1,0,5,Stable,0,-10.0,Not_Likely,0
3,51510,2010,9.447110472465,10,6,Normal,1,0,-2,Stable,0,33.333333333333336,Possible,1
4,42003,2010,1043.8785073519198,1044,4,Severe,3,0,-435,Extremely_Decrease,-3,-31.25,Not_Likely,0
5,21003,2010,10.816083564562566,11,4,Normal,1,0,0,Stable,0,14.285714285714286,Possible,1
6,51007,2010,4.330863495739461,5,9,Good,0,1,8,Lightly_Increase,1,-14.285714285714286,Not_Likely,0
7,51013,2010,10.322031917721489,11,6,Normal,1,0,3,Stable,0,33.333333333333336,Possible,1
8,42005,2010,24.538985124724192,25,3,Critical,2,0,5,Stable,0,-28.571428571428573,Not_Likely,0
9,39005,2010,67.04724794740582,68,5,Critical,2,0,-32,Decrease,-2,-11.11111111111111,Not_Likely,0
10,39007,2010,26.85945796150111,27,0,Critical,2,-1,-12,Lightly_Decrease,-1,-10.0,Not_Likely,0
11,39009,2010,69.06155818854744,70,7,Critical,2,0,-45,Decrease,-2,-18.75,Not_Likely,0
12,39011,2010,16.610756761466714,17,6,Normal,1,0,-7,Stable,0,5.0,Possible,1
13,54001,2010,8.963844386145796,9,8,Normal,1,-1,-7,Stable,0,-20.0,Not_Likely,0
14,21009,2010,1.6440372237590328,2,7,Good,0,2,36,Increase,2,20.0,Possible,1
15,21011,2010,1.6122847711248005,2,11,Good,0,1,16,Increase,2,25.0,Possible,1
16,42009,2010,1.4693811132216952,2,2,Good,0,0,1,Stable,0,25.0,Possible,1
17,51019,2010,9.745991045318966,10,9,Normal,1,-1,-6,Stable,0,-15.384615384615385,Not_Likely,0
18,21013,2010,49.378742804960076,50,6,Critical,2,0,-27,Decrease,-2,-50.0,Not_Likely,0
19,54003,2010,8.732219348058166,9,5,Normal,1,1,36,Increase,2,-15.0,Not_Likely,0
20,42011,2010,59.12668116208263,60,4,Critical,2,0,-32,Decrease,-2,31.25,Possible,1
21,51021,2010,9.35507164653161,10,6,Normal,1,-1,-6,Stable,0,-8.333333333333334,Not_Likely,0
22,21015,2010,24.098171631001488,25,7,Critical,2,-1,-10,Lightly_Decrease,-1,-40.90909090909091,Not_Likely,0
23,54005,2010,16.62776987841079,17,5,Normal,1,0,-6,Stable,0,16.666666666666668,Possible,1
24,21023,2010,11.414206504827659,12,11,Normal,1,-1,-8,Lightly_Decrease,-1,-28.571428571428573,Not_Likely,0
25,54007,2010,18.77809114320413,19,7,Normal,1,0,-8,Lightly_Decrease,-1,-5.555555555555555,Not_Likely,0
26,21025,2010,20.859853040708984,21,8,Normal,1,-1,-19,Decrease,-2,-13.333333333333334,Not_Likely,0
27,21027,2010,15.419659845066288,16,5,Normal,1,0,-8,Lightly_Decrease,-1,0.0,Not_Likely,0
28,39015,2010,24.89095749966446,25,8,Critical,2,0,-2,Stable,0,-36.36363636363637,Not_Likely,0
29,51029,2010,10.538821874920496,11,5,Normal,1,0,-1,Stable,0,-8.333333333333334,Not_Likely,0
30,42017,2010,403.2420858969108,404,3,Severe,3,-1,-67,Decrease,-2,33.333333333333336,Possible,1
31,21029,2010,29.076316501470803,30,6,Critical,2,0,1,Stable,0,25.0,Possible,1
32,39017,2010,185.10242566429375,186,4,Severe,3,-2,-174,Extremely_Decrease,-3,-44.44444444444444,Not_Likely,0
33,42019,2010,7.966005578090204,8,4,Normal,1,0,9,Lightly_Increase,1,-12.5,Not_Likely,0
34,54011,2010,44.07085024738318,45,7,Critical,2,0,14,Lightly_Increase,1,11.11111111111111,Possible,1
35,54013,2010,9.044988334668856,10,7,Normal,1,0,0,Stable,0,-12.5,Not_Likely,0
36,42021,2010,35.0024555397005,36,2,Critical,2,0,35,Increase,2,40.0,Highly_Possible,2
37,42023,2010,8.854224524130894,9,2,Normal,1,0,-1,Stable,0,8.333333333333334,Possible,1
38,42025,2010,3.3506611642345563,4,5,Good,0,1,7,Stable,0,0.0,Not_Likely,0
39,51033,2010,8.549756568001941,9,8,Normal,1,0,5,Stable,0,-11.538461538461538,Not_Likely,0
40,21041,2010,17.865661225235144,18,8,Normal,1,0,-1,Stable,0,-9.090909090909092,Not_Likely,0
41,39019,2010,11.430225972562239,12,6,Normal,1,0,-5,Stable,0,16.666666666666668,Possible,1
42,21043,2010,6.515536910519767,7,7,Normal,1,1,14,Lightly_Increase,1,38.46153846153846,Highly_Possible,2
43,21045,2010,14.211191500852545,15,8,Normal,1,-1,-14,Lightly_Decrease,-1,-14.285714285714286,Not_Likely,0
44,51540,2010,2.554838580806332,3,8,Good,0,0,1,Stable,0,0.0,Not_Likely,0
45,51550,2010,26.497564157558976,27,8,Critical,2,-1,-14,Lightly_Decrease,-1,-50.0,Not_Likely,0
46,42029,2010,14.508499188634223,15,3,Normal,1,1,78,Increase,2,58.333333333333336,Highly_Possible,2
47,51041,2010,57.14883765422734,58,13,Critical,2,0,38,Increase,2,-14.705882352941176,Not_Likely,0
