,Unnamed: 0,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
0,0,51001,2013,4.6006437562711175,5,0,Good,0,1,5,Lightly_Increase,1,20.0,Possible,1,4.0,Not_Likely,0
1,1,39001,2013,1.8900369590496209,2,6,Good,0,2,31,Increase,2,50.0,Possible,1,8.0,Not_Likely,0
2,2,42001,2013,20.4949714539934,21,3,Normal,1,0,-2,Stable,0,10.0,Possible,1,26.0,Possible,1
3,3,51510,2013,6.5629320082928,7,6,Normal,1,0,0,Stable,0,-38.888888888888886,Not_Likely,0,1.0872662582998271,Not_Likely,0
4,4,42003,2013,902.3747346317224,903,4,Severe,3,0,-433,Extremely_Decrease,-3,18.75,Possible,1,53.648954634260775,Highly_Possible,2
5,5,21003,2013,11.440996025034053,12,4,Normal,1,-1,-8,Decrease,-2,-7.142857142857142,Not_Likely,0,18.408764337897946,Possible,1
6,6,51007,2013,11.52294556451758,12,9,Normal,1,-1,-11,Decrease,-2,-10.714285714285714,Not_Likely,0,2.0896914040096686,Not_Likely,0
7,7,51013,2013,26.232279555834843,27,6,Critical,2,-1,-9,Decrease,-2,-38.888888888888886,Not_Likely,0,17.16490170415298,Possible,1
8,8,42005,2013,16.08552872507093,17,3,Normal,1,0,7,Lightly_Increase,1,21.428571428571427,Possible,1,46.06280511793885,Highly_Possible,2
9,9,39005,2013,4.029401971787756,5,5,Good,0,2,33,Increase,2,44.444444444444436,Possible,1,40.0,Highly_Possible,2
10,10,39007,2013,53.005375254627545,54,0,Critical,2,0,79,Extremely_Increase,3,50.0,Possible,1,44.00000000000001,Highly_Possible,2
11,11,39009,2013,66.04938954570123,67,7,Critical,2,0,-12,Decrease,-2,-18.75,Not_Likely,0,2.5,Not_Likely,0
12,12,39011,2013,10.744418142511943,11,6,Normal,1,0,5,Lightly_Increase,1,-15.0,Not_Likely,0,6.3998131677301275,Not_Likely,0
13,13,54001,2013,4.873368081298787,5,8,Good,0,0,1,Stable,0,-50.0,Not_Likely,0,0.0,Not_Likely,0
14,14,21009,2013,0.7512334692665921,1,7,Good,0,1,15,Increase,2,-15.0,Not_Likely,0,6.0,Not_Likely,0
15,15,21011,2013,2.8425620502882025,3,11,Good,0,0,0,Stable,0,12.5,Possible,1,15.553855339697986,Possible,1
16,16,42009,2013,16.186544123247312,17,2,Normal,1,-1,-16,Decrease,-2,-25.0,Not_Likely,0,15.44110918993324,Possible,1
17,17,51019,2013,16.882164108379406,17,9,Normal,1,1,14,Increase,2,-19.23076923076923,Not_Likely,0,2.307692307692308,Not_Likely,0
18,18,21013,2013,37.781919056458676,38,6,Critical,2,0,20,Increase,2,18.75,Possible,1,7.5,Not_Likely,0
19,19,54003,2013,13.927180154669802,14,5,Normal,1,1,20,Increase,2,35.0,Possible,1,17.999999999999996,Possible,1
20,20,42011,2013,121.21481234451794,122,4,Critical,2,0,3,Stable,0,43.75,Possible,1,11.046643187154327,Possible,1
21,21,51021,2013,3.867299883350712,4,6,Good,0,1,4,Lightly_Increase,1,8.333333333333334,Possible,1,5.833333333333333,Not_Likely,0
22,22,21015,2013,39.31413187925165,40,7,Critical,2,-1,-24,Decrease,-2,0.0,Not_Likely,0,15.156861355477146,Possible,1
23,23,54005,2013,2.2741579424807443,3,5,Good,0,1,5,Lightly_Increase,1,27.777777777777782,Possible,1,8.88888888888889,Not_Likely,0
24,24,21023,2013,1.6101107695523622,2,11,Good,0,1,5,Lightly_Increase,1,-21.428571428571427,Not_Likely,0,3.5714285714285716,Not_Likely,0
25,25,54007,2013,7.498949340840763,8,7,Normal,1,0,2,Stable,0,-16.666666666666668,Not_Likely,0,4.444444444444445,Not_Likely,0
26,26,21025,2013,20.484236210439345,21,8,Normal,1,0,-12,Decrease,-2,-40.0,Not_Likely,0,7.63319450726182,Not_Likely,0
27,27,21027,2013,10.23069701736958,11,5,Normal,1,-1,-6,Lightly_Decrease,-1,35.714285714285715,Possible,1,7.142857142857143,Not_Likely,0
